analogValue,load,distance
30.79,194.90,25.62
30.87,195.80,25.62
30.86,195.67,25.62
30.86,195.64,25.62
30.84,195.51,25.62
30.83,195.36,25.62
30.88,195.95,25.62
30.85,195.62,25.62
30.85,195.54,26.05
30.88,195.89,25.62
30.83,195.31,25.62
30.84,195.44,25.62
30.90,196.11,25.62
30.85,195.59,25.62
30.83,195.38,25.62
30.85,195.62,26.03
30.77,194.73,25.98
30.86,195.69,26.05
30.81,195.12,26.05
30.83,195.40,25.98
30.81,195.10,26.39
