analogValue,load,distance
15.95,0.00,5.97
15.97,0.00,6.07
15.99,0.00,5.97
15.99,0.00,5.97
15.99,0.00,5.97
16.01,0.00,5.97
15.95,0.00,5.97
15.94,0.00,6.07
15.95,0.00,5.97
15.91,0.00,5.97
15.92,0.00,5.99
15.95,0.00,5.97
15.99,0.00,5.97
16.00,0.00,6.02
16.78,22.85,6.36
54.54,395.96,6.53
56.07,408.05,6.96
54.07,392.28,7.25
40.38,283.21,7.66
48.67,349.57,7.96
41.39,291.61,8.32
45.02,320.78,8.61
44.04,313.02,8.97
42.86,303.67,9.32
43.33,307.41,10.09
43.11,305.64,10.38
43.77,310.91,10.33
42.99,304.68,10.69
41.98,296.58,11.40
40.57,284.72,11.33
41.57,293.11,12.10
40.57,284.73,12.45
42.15,298.04,12.34
40.83,286.96,12.69
41.03,288.58,13.05
41.85,295.46,13.66
40.18,281.50,14.12
40.80,286.72,13.95
39.51,275.85,14.31
41.36,291.36,15.07
40.47,283.90,15.36
38.96,271.24,15.74
40.95,287.93,16.08
40.05,280.39,16.45
40.10,280.81,16.79
39.60,276.62,17.10
39.37,274.67,17.44
40.84,287.01,17.39
39.67,277.24,18.10
40.43,283.62,18.04
40.69,285.80,18.39
39.89,279.02,18.75
40.86,287.23,19.11
40.22,281.83,19.87
39.41,275.00,20.18
40.33,282.71,20.13
40.60,285.00,20.47
39.50,275.77,21.23
39.06,272.12,21.54
39.33,274.40,21.76
38.68,268.90,22.12
38.55,267.81,22.05
38.67,268.87,22.77
34.77,236.09,22.53
32.96,220.95,22.95
22.58,111.51,22.48
15.95,0.00,22.14
15.91,0.00,22.20
15.94,0.00,21.44
15.91,0.00,21.51
15.87,0.00,21.25
15.89,0.00,20.89
15.92,0.00,20.60
15.93,0.00,20.08
15.90,0.00,19.72
15.88,0.00,19.48
15.93,0.00,19.01
15.93,0.00,18.41
15.92,0.00,18.46
15.94,0.00,18.10
15.97,0.00,17.75
15.93,0.00,17.78
15.93,0.00,17.05
15.89,0.00,16.69
15.91,0.00,16.44
15.92,0.00,15.55
15.91,0.00,15.72
15.93,0.00,14.96
15.89,0.00,14.90
15.89,0.00,14.14
15.93,0.00,14.19
15.95,0.00,13.42
15.89,0.00,13.07
15.92,0.00,12.71
15.95,0.00,12.35
15.94,0.00,12.42
15.92,0.00,12.13
15.93,0.00,11.71
15.99,0.00,10.94
15.90,0.00,10.99
15.90,0.00,10.70
15.95,0.00,10.04
15.95,0.00,9.58
15.87,0.00,9.22
15.88,0.00,8.97
15.83,0.00,8.51
15.89,0.00,8.15
15.92,0.00,7.89
15.87,0.00,7.86
15.92,0.00,7.15
15.91,0.00,6.79
15.89,0.00,6.38
15.89,0.00,6.13
15.93,0.00,5.97
15.88,0.00,5.97
15.86,0.00,5.97
15.91,0.00,6.07
15.88,0.00,5.97
15.89,0.00,5.97
15.91,0.00,5.97
15.91,0.00,5.97
