analogValue,load,distance
31.00,196.65,25.50
31.09,197.63,25.50
31.08,197.57,25.50
31.06,197.30,25.50
31.05,197.22,25.49
31.02,196.89,25.50
31.06,197.29,25.50
31.02,196.94,25.50
31.12,197.95,25.50
31.01,196.77,25.50
30.96,196.22,25.50
31.07,197.40,25.49
30.99,196.57,25.49
30.96,196.27,25.50
31.09,197.65,25.50
30.98,196.50,25.50
31.04,197.06,25.50
31.00,196.72,25.50
30.99,196.51,25.50
30.99,196.59,25.50
31.04,197.10,25.50
