analogValue,load,distance
16.00,0.00,5.99
16.06,0.00,5.99
16.03,0.00,5.97
16.04,0.00,5.97
16.04,0.00,5.99
16.00,0.00,5.99
16.00,0.00,5.97
16.03,0.00,5.94
15.98,0.00,5.99
16.03,0.00,6.07
16.02,0.00,6.09
16.61,7.55,6.48
69.89,510.35,6.72
56.78,407.03,7.08
57.67,414.01,7.37
57.90,415.89,7.72
55.67,398.21,8.08
55.35,395.73,8.37
55.09,393.66,8.68
56.49,404.74,9.44
54.04,385.30,8.97
54.72,390.69,9.27
54.98,392.81,10.04
54.84,391.70,10.75
54.65,390.14,10.69
54.86,391.81,11.04
53.96,384.71,11.76
53.49,380.98,12.11
54.02,385.17,12.42
53.43,380.47,12.35
55.79,399.21,12.69
55.93,400.32,13.41
55.11,393.83,13.36
55.52,397.05,13.24
56.46,404.53,13.85
55.66,398.15,15.09
54.75,390.97,15.04
55.96,400.57,15.33
55.21,394.60,15.62
55.60,397.72,15.14
56.77,406.97,15.86
55.78,399.14,17.10
58.41,419.92,17.00
57.63,413.77,17.76
58.56,421.11,17.70
55.76,398.97,17.98
57.41,412.01,17.93
57.24,410.64,18.24
58.53,420.87,18.94
58.02,416.83,19.29
59.35,427.33,19.65
60.50,436.42,20.37
58.79,422.88,20.32
59.94,432.00,20.66
59.20,426.17,20.96
61.67,445.65,21.32
65.40,475.11,21.57
49.88,352.32,22.24
50.56,357.76,21.76
54.85,391.78,22.07
57.93,416.09,22.78
57.32,411.26,23.14
60.37,435.35,23.07
54.67,390.30,23.74
22.87,108.77,23.55
16.06,0.00,23.22
16.00,0.00,22.51
16.03,0.00,22.17
15.98,0.00,22.39
16.03,0.00,21.93
15.96,0.00,21.56
15.97,0.00,21.22
15.97,0.00,20.86
15.96,0.00,20.57
16.01,0.00,20.20
15.96,0.00,19.96
16.01,0.00,19.58
16.01,0.00,19.14
16.00,0.00,18.36
15.96,0.00,18.53
16.01,0.00,18.60
16.01,0.00,18.14
15.99,0.00,17.46
15.99,0.00,16.69
16.07,0.00,16.81
15.99,0.00,15.57
15.98,0.00,16.10
16.01,0.00,15.74
15.96,0.00,15.81
15.98,0.00,15.02
15.95,0.00,14.26
15.98,0.00,14.33
15.99,0.00,13.54
16.01,0.00,13.61
16.02,0.00,12.85
15.96,0.00,12.49
15.97,0.00,12.28
16.00,0.00,11.84
16.01,0.00,11.06
15.96,0.00,11.13
15.97,0.00,10.92
15.99,0.00,10.46
15.95,0.00,10.53
16.01,0.00,9.77
16.01,0.00,9.39
15.99,0.00,9.03
15.96,0.00,8.69
15.98,0.00,8.41
16.01,0.00,7.62
15.97,0.00,7.67
15.98,0.00,7.32
15.94,0.00,6.98
15.99,0.00,6.62
15.97,0.00,6.04
15.99,0.00,5.68
15.96,0.00,5.97
15.99,0.00,5.99
15.97,0.00,5.97
15.97,0.00,5.99
15.93,0.00,5.97
15.97,0.00,5.97
