analogValue,load,distance
68.31,504.60,26.03
68.17,503.47,25.62
68.34,504.85,26.03
68.34,504.80,26.03
68.15,503.38,25.61
68.29,504.44,26.03
68.35,504.91,26.03
68.23,503.99,26.03
68.28,504.37,26.03
68.25,504.11,26.03
68.11,503.03,26.03
68.25,504.17,26.03
68.31,504.63,26.03
68.27,504.32,26.03
68.27,504.29,26.03
68.13,503.22,26.03
68.14,503.26,26.03
68.19,503.67,26.03
68.30,504.53,26.03
68.25,504.15,26.03
68.43,505.58,26.03
