analogValue,load,distance
15.97,0.00,5.97
15.98,0.00,5.97
16.00,0.00,5.97
15.98,0.00,6.07
15.95,0.00,5.94
15.94,0.00,6.07
15.94,0.00,5.97
15.91,0.00,5.97
15.93,0.00,5.99
15.95,0.00,5.99
15.97,0.00,5.97
15.96,0.00,5.97
16.02,0.00,5.73
41.68,294.05,6.06
65.23,480.36,6.77
43.95,312.28,7.13
54.89,398.72,7.89
42.80,303.23,7.79
42.99,304.75,8.13
48.37,347.22,8.49
44.91,319.93,8.85
44.96,320.25,9.14
43.41,308.04,9.49
42.89,303.91,9.87
42.17,298.21,10.16
41.96,296.43,10.51
41.27,290.62,11.28
39.97,279.72,11.16
39.16,272.95,11.52
40.30,282.53,11.88
42.02,296.89,12.22
40.47,283.92,13.00
41.93,296.15,12.88
40.91,287.58,13.24
40.35,282.95,13.59
40.72,286.00,13.78
40.40,283.36,14.55
39.29,274.04,14.60
39.00,271.55,15.19
40.34,282.81,15.55
40.20,281.63,15.91
38.49,267.30,16.27
39.54,276.12,16.62
39.70,277.48,16.98
39.87,278.89,17.27
40.13,281.03,17.63
40.32,282.62,17.98
40.07,280.55,18.34
40.73,286.10,18.70
41.23,290.30,18.99
38.66,268.76,18.94
38.70,269.07,19.29
39.62,276.79,19.65
39.13,272.70,20.40
38.40,266.57,20.71
39.28,273.95,21.06
39.84,278.63,21.01
38.42,266.72,21.37
38.86,270.45,21.95
40.04,280.28,21.88
37.72,260.87,22.60
35.58,242.95,22.71
21.01,92.12,22.37
15.98,0.00,22.02
15.94,0.00,21.97
15.92,0.00,21.30
15.91,0.00,21.27
15.90,0.00,20.96
15.91,0.00,20.60
15.88,0.00,20.25
15.91,0.00,19.89
15.91,0.00,19.55
15.88,0.00,19.29
15.88,0.00,18.82
15.86,0.00,18.58
15.92,0.00,18.12
15.90,0.00,17.76
15.90,0.00,17.51
15.90,0.00,16.74
15.86,0.00,16.38
15.90,0.00,16.03
15.90,0.00,15.67
15.91,0.00,15.74
15.88,0.00,15.38
15.92,0.00,14.62
15.90,0.00,14.67
15.89,0.00,13.97
15.88,0.00,13.65
15.91,0.00,13.61
15.89,0.00,13.25
15.91,0.00,12.54
15.87,0.00,12.71
15.86,0.00,12.23
15.93,0.00,11.89
15.87,0.00,11.54
15.89,0.00,10.77
15.88,0.00,10.41
15.94,0.00,10.06
15.91,0.00,9.78
15.88,0.00,9.34
15.87,0.00,8.98
15.89,0.00,9.03
15.91,0.00,8.34
15.89,0.00,7.98
15.88,0.00,7.72
15.87,0.00,7.27
15.88,0.00,6.91
15.83,0.00,6.55
15.93,0.00,6.19
15.92,0.00,6.14
15.83,0.00,5.97
15.85,0.00,6.07
15.87,0.00,5.97
15.89,0.00,5.97
15.88,0.00,5.97
15.86,0.00,5.97
15.91,0.00,6.07
15.88,0.00,5.97
15.90,0.00,5.97
15.88,0.00,5.97
15.82,0.00,5.97
