analogValue,load,distance
16.23,0.00,5.97
16.22,0.00,5.97
16.22,0.00,5.99
16.30,1.04,6.02
16.28,0.54,5.96
16.19,0.00,5.97
16.24,0.00,5.97
16.25,0.02,5.96
16.33,1.74,5.96
16.33,1.74,5.78
16.56,6.66,6.48
60.12,433.41,6.77
59.96,432.12,7.06
54.45,388.59,7.44
56.06,401.36,7.72
48.72,343.09,8.08
49.54,349.67,8.44
44.58,310.33,9.15
49.79,351.63,9.09
47.81,335.92,9.44
47.73,335.31,9.80
46.77,327.65,10.09
46.26,323.62,10.80
44.83,312.27,10.75
46.64,326.65,11.09
47.83,336.11,11.81
43.60,302.55,12.17
45.38,316.65,12.52
44.76,311.73,12.40
45.56,318.08,12.76
45.28,315.82,13.12
44.09,306.41,13.41
44.86,312.49,14.17
45.37,316.54,14.48
44.98,313.51,14.73
43.14,298.83,14.67
43.76,303.81,15.43
44.19,307.23,15.74
41.64,286.33,16.10
43.97,305.44,16.40
44.82,312.18,16.33
44.07,306.23,16.69
43.20,299.38,17.41
44.24,307.60,17.34
43.73,303.53,18.10
44.52,309.81,18.41
44.72,311.39,18.34
44.63,310.73,19.06
42.94,297.15,19.01
43.16,298.98,19.77
43.71,303.42,20.06
42.55,293.93,20.01
43.34,300.48,20.37
43.00,297.69,20.66
41.54,285.46,21.01
41.59,285.86,21.37
40.99,280.83,21.63
42.10,290.13,21.88
43.20,299.32,22.60
34.69,228.17,22.83
16.92,14.26,22.71
16.20,0.00,22.34
16.17,0.00,21.63
16.20,0.00,21.27
16.19,0.00,21.32
16.21,0.00,20.66
16.09,0.00,20.26
16.11,0.00,20.32
16.10,0.00,19.96
16.13,0.00,19.62
16.17,0.00,19.36
16.08,0.00,18.53
16.17,0.00,18.70
16.17,0.00,18.24
16.14,0.00,17.98
16.15,0.00,17.64
16.17,0.00,17.34
16.17,0.00,16.57
16.15,0.00,16.32
16.23,0.00,16.27
16.17,0.00,15.93
16.14,0.00,15.67
16.13,0.00,15.21
16.09,0.00,14.92
16.18,0.00,14.67
16.19,0.00,13.88
16.18,0.00,13.42
16.20,0.00,13.07
16.12,0.00,12.78
16.19,0.00,12.83
16.23,0.00,12.49
16.14,0.00,12.13
16.17,0.00,11.35
16.16,0.00,11.11
16.10,0.00,10.65
16.13,0.00,10.34
16.15,0.00,9.99
16.18,0.00,9.63
16.19,0.00,9.27
16.13,0.00,8.92
16.13,0.00,9.05
16.15,0.00,8.29
16.07,0.00,8.03
16.22,0.00,7.59
16.13,0.00,7.20
16.15,0.00,6.91
16.10,0.00,6.55
16.14,0.00,6.19
16.16,0.00,6.04
16.09,0.00,5.97
16.11,0.00,6.07
16.16,0.00,5.94
16.13,0.00,5.90
16.15,0.00,5.97
16.08,0.00,5.97
16.13,0.00,5.97
16.15,0.00,6.09
16.04,0.00,5.97
16.13,0.00,5.97
16.07,0.00,5.99
16.16,0.00,5.97
