analogValue,load,distance
16.05,0.00,5.99
16.01,0.00,5.99
16.05,0.00,5.97
16.02,0.00,5.97
16.00,0.00,5.97
16.28,4.45,5.96
16.07,0.00,5.97
16.07,0.00,5.68
16.06,0.00,6.19
16.09,0.00,6.77
48.93,351.60,7.06
77.13,573.40,6.96
59.36,434.04,7.72
59.15,432.37,8.08
64.20,472.21,8.80
56.86,414.29,9.15
59.22,432.88,9.03
58.02,423.41,9.39
59.06,431.65,10.11
56.95,414.96,10.04
59.00,431.14,10.33
59.13,432.21,10.69
60.68,444.46,11.04
60.51,443.08,11.76
62.53,459.07,12.11
60.92,446.35,12.00
63.04,463.09,12.34
64.51,474.66,13.07
61.13,447.97,13.00
60.45,442.64,13.71
61.25,448.95,13.56
50.08,360.71,14.00
53.14,384.93,14.62
54.89,398.75,14.97
57.18,416.79,15.33
55.11,400.47,15.62
55.86,406.39,15.55
55.21,401.28,16.27
55.07,400.17,16.62
54.50,395.63,16.98
54.06,392.16,16.86
47.98,344.16,17.63
49.03,352.44,17.98
52.67,381.16,18.29
54.04,391.97,18.22
55.20,401.19,18.99
55.72,405.27,18.87
55.07,400.14,19.23
57.13,416.37,19.94
57.90,422.51,19.87
51.07,368.56,20.25
50.50,364.07,20.94
54.11,392.58,20.89
53.46,387.41,21.52
55.04,399.95,21.54
56.27,409.61,21.76
52.90,382.99,22.53
53.60,388.56,22.43
48.59,348.96,23.19
45.71,326.22,23.55
43.83,311.39,23.79
18.76,59.33,24.08
16.05,0.00,23.39
16.05,0.00,22.99
16.06,0.00,22.20
16.04,0.00,21.86
16.05,0.00,21.91
16.04,0.00,21.15
16.05,0.00,21.25
16.02,0.00,20.91
16.03,0.00,20.13
16.00,0.00,19.77
16.04,0.00,19.43
16.03,0.00,19.18
16.00,0.00,18.72
16.04,0.00,18.46
16.01,0.00,18.53
16.03,0.00,17.76
16.04,0.00,17.81
16.01,0.00,17.87
16.04,0.00,17.10
16.04,0.00,16.83
16.03,0.00,16.38
16.02,0.00,16.10
16.03,0.00,15.74
16.03,0.00,15.38
16.01,0.00,14.62
16.00,0.00,14.26
16.05,0.00,13.90
15.99,0.00,13.54
16.05,0.00,13.19
16.02,0.00,13.25
16.04,0.00,12.95
16.01,0.00,12.59
16.01,0.00,11.94
16.03,0.00,11.89
16.01,0.00,11.11
16.02,0.00,10.75
16.01,0.00,10.82
16.01,0.00,10.11
16.01,0.00,9.70
16.02,0.00,9.39
16.04,0.00,9.05
16.05,0.00,8.78
15.96,0.00,8.44
16.04,0.00,7.98
16.00,0.00,7.62
16.02,0.00,7.27
16.00,0.00,7.38
16.03,0.00,6.72
16.02,0.00,6.26
16.02,0.00,6.04
15.97,0.00,5.99
16.04,0.00,5.97
16.02,0.00,5.97
16.02,0.00,5.99
16.01,0.00,6.07
16.01,0.00,5.97
16.02,0.00,5.97
16.00,0.00,5.97
16.01,0.00,5.97
