analogValue,load,distance
15.92,1.49,6.07
15.87,0.00,6.07
15.94,2.00,5.94
15.92,1.50,5.96
15.95,2.30,5.96
15.89,0.55,5.96
15.87,0.05,5.85
15.93,1.83,5.94
15.88,0.23,5.96
15.89,0.70,6.07
15.89,0.49,5.96
15.89,0.50,5.92
15.91,1.33,5.96
15.88,0.30,5.78
39.36,274.64,6.01
71.35,528.35,6.65
73.34,543.84,7.01
77.06,572.84,7.30
62.86,461.66,7.67
60.62,443.95,8.01
61.22,448.68,8.32
56.04,407.79,8.66
58.59,427.95,9.02
54.64,396.77,9.32
56.66,412.70,10.09
56.69,412.92,10.45
54.60,396.46,10.34
56.78,413.64,10.28
55.42,402.91,11.04
56.05,407.86,11.33
56.18,408.94,12.06
55.53,403.80,12.00
54.39,394.75,12.34
55.10,400.39,12.64
54.76,397.73,13.00
53.96,391.36,13.29
53.78,389.94,13.65
54.67,397.01,14.43
54.46,395.29,14.62
54.58,396.30,14.97
54.65,396.79,16.16
54.06,392.18,16.10
55.06,400.07,15.98
53.85,390.51,15.91
54.08,392.30,16.62
54.26,393.72,16.57
54.11,392.53,16.86
55.36,402.45,17.22
53.36,386.65,17.58
54.09,392.40,17.87
56.39,410.53,18.22
55.45,403.18,18.53
55.11,400.48,19.29
54.57,396.18,19.65
54.23,393.50,19.58
54.91,398.87,19.89
54.85,398.42,20.25
54.09,392.40,20.60
53.18,385.22,21.32
53.91,390.95,21.25
52.81,382.26,21.90
51.68,373.40,21.76
53.28,386.01,22.12
51.09,368.74,22.43
51.94,375.39,22.78
50.74,365.93,23.55
46.07,329.08,23.74
43.44,308.30,23.72
32.91,220.53,23.67
15.94,2.09,23.09
15.90,0.78,22.73
15.87,0.15,22.37
15.82,0.00,21.98
15.88,0.26,21.73
15.85,0.00,21.68
15.84,0.00,21.34
15.88,0.32,21.06
15.87,0.04,20.79
15.87,0.00,20.26
15.85,0.00,20.06
15.92,1.44,19.70
15.88,0.17,19.36
15.88,0.35,18.43
15.82,0.00,18.12
15.89,0.59,17.88
15.83,0.00,17.52
15.84,0.00,17.15
15.87,0.00,16.79
15.87,0.00,16.50
15.86,0.00,16.16
15.84,0.00,16.21
15.84,0.00,15.86
15.86,0.00,15.60
15.83,0.00,15.55
15.82,0.00,14.80
15.81,0.00,14.45
15.83,0.00,14.14
15.85,0.00,13.78
15.88,0.34,13.12
15.86,0.00,12.66
15.83,0.00,12.30
15.84,0.00,12.06
15.87,0.00,12.01
15.85,0.00,11.71
15.87,0.04,11.04
15.87,0.10,10.69
15.89,0.68,9.92
15.87,0.00,9.97
15.88,0.43,9.58
15.86,0.00,9.32
15.88,0.45,8.97
15.85,0.00,8.51
15.82,0.00,7.84
15.85,0.00,7.79
15.87,0.09,7.61
15.92,1.50,7.25
15.79,0.00,6.79
15.93,1.75,6.13
15.83,0.00,6.16
15.88,0.32,5.94
15.83,0.00,6.07
