analogValue,load,distance
15.89,0.00,5.97
15.93,0.00,5.97
15.96,0.00,5.97
15.93,0.00,5.97
15.89,0.00,6.07
16.01,0.00,5.97
15.92,0.00,5.96
15.95,0.00,6.07
15.91,0.00,5.97
15.93,0.00,5.99
15.92,0.00,5.97
15.93,0.00,5.97
15.99,0.00,6.14
35.64,243.46,6.36
77.89,579.30,6.55
53.41,387.02,6.96
62.42,458.15,7.27
47.93,343.77,7.66
55.03,399.84,7.96
49.68,357.55,8.25
50.61,364.92,8.63
50.21,361.74,8.97
47.15,337.55,9.32
48.73,350.07,10.04
49.30,354.59,9.97
50.09,360.79,10.69
48.03,344.56,10.63
47.93,343.77,10.99
44.08,313.37,11.33
46.21,330.17,12.06
46.20,330.05,12.00
48.20,345.87,12.34
47.24,338.29,12.64
47.13,337.44,13.00
48.14,345.41,13.29
46.59,333.14,13.54
47.53,340.58,14.00
47.15,337.61,14.62
46.39,331.56,14.97
45.98,328.35,14.90
45.59,325.28,15.67
46.61,333.34,15.98
47.16,337.64,16.33
47.03,336.66,16.69
47.20,338.00,17.03
46.46,332.17,17.34
45.21,322.28,17.29
45.62,325.49,18.05
45.12,321.57,18.34
44.68,318.11,18.70
43.85,311.50,19.06
43.81,311.20,19.41
44.33,315.28,19.70
43.62,309.69,19.65
44.41,315.98,20.42
43.98,312.58,20.71
45.27,322.71,20.66
44.53,316.91,21.42
43.67,310.09,21.59
43.93,312.17,21.61
44.01,312.79,21.88
43.65,309.91,22.65
37.79,261.42,22.48
34.16,231.04,22.90
16.06,0.42,22.80
15.86,0.00,21.91
15.87,0.00,21.56
15.85,0.00,21.63
15.81,0.00,21.27
15.83,0.00,20.50
15.85,0.00,20.15
15.88,0.00,19.79
15.84,0.00,19.86
15.85,0.00,19.60
15.81,0.00,19.14
15.85,0.00,18.78
15.88,0.00,18.53
15.74,0.00,18.17
15.85,0.00,17.88
15.79,0.00,17.42
15.86,0.00,16.74
15.89,0.00,16.81
15.82,0.00,16.56
15.81,0.00,16.10
15.87,0.00,15.74
15.81,0.00,14.97
15.77,0.00,14.72
15.82,0.00,14.26
15.82,0.00,13.90
15.84,0.00,13.56
15.80,0.00,13.20
15.81,0.00,13.25
15.84,0.00,12.90
15.76,0.00,12.71
15.80,0.00,11.83
15.82,0.00,11.89
15.80,0.00,11.54
15.81,0.00,10.77
15.76,0.00,10.41
15.80,0.00,10.04
15.80,0.00,9.70
15.90,0.00,9.34
15.85,0.00,8.98
15.83,0.00,9.10
15.71,0.00,8.34
15.81,0.00,8.08
15.81,0.00,7.21
15.82,0.00,7.27
15.82,0.00,6.91
15.78,0.00,6.55
15.79,0.00,6.62
15.81,0.00,5.96
15.85,0.00,5.97
15.86,0.00,5.97
15.84,0.00,5.97
15.83,0.00,5.97
15.83,0.00,6.07
15.79,0.00,5.97
15.87,0.00,5.97
15.82,0.00,5.97
15.83,0.00,5.96
