analogValue,load,distance
16.03,0.00,5.99
16.03,0.00,6.07
16.07,0.64,5.94
16.04,0.00,5.97
16.03,0.00,6.07
16.06,0.33,5.96
16.03,0.00,5.97
16.07,0.73,5.87
16.06,0.17,5.96
16.04,0.00,5.97
16.06,0.25,5.99
16.07,0.80,5.97
16.11,2.07,6.18
22.61,111.85,6.53
77.14,573.47,6.77
58.86,430.03,7.13
56.23,409.33,7.89
56.22,409.25,7.79
55.35,402.38,8.13
54.94,399.14,8.49
53.79,390.04,8.78
53.18,385.20,9.15
52.28,378.14,9.49
53.91,390.95,9.80
52.78,382.04,10.16
51.39,371.06,10.86
52.26,377.96,10.80
51.65,373.14,11.57
50.98,367.81,11.45
49.83,358.72,11.81
51.80,374.35,12.17
50.51,364.15,12.45
51.24,369.87,12.81
50.62,365.00,13.53
50.97,367.76,13.88
51.65,373.17,13.71
48.96,351.88,14.50
49.79,358.45,14.46
48.81,350.69,14.72
50.13,361.10,15.07
49.50,356.13,15.84
49.73,357.99,16.15
50.20,361.69,16.50
49.09,352.89,16.86
49.28,354.37,17.15
50.17,361.44,17.51
49.20,353.77,17.87
49.02,352.32,18.22
49.33,354.79,18.51
49.12,353.15,18.87
48.61,349.08,18.82
49.40,355.39,19.53
49.77,358.25,19.46
48.59,348.98,20.23
48.50,348.27,20.59
49.00,352.18,20.89
49.26,354.24,20.83
49.65,357.35,21.18
50.27,362.21,21.76
49.05,352.59,21.69
49.19,353.70,22.05
50.16,361.36,22.77
49.79,358.43,23.12
45.63,325.59,23.43
42.97,304.58,23.53
27.53,167.25,23.46
16.05,0.00,22.83
16.03,0.00,22.88
16.06,0.22,22.14
16.00,0.00,22.24
16.06,0.42,21.90
16.02,0.00,21.01
16.01,0.00,21.08
16.02,0.00,20.72
16.03,0.00,19.94
15.99,0.00,19.69
16.03,0.00,19.65
15.98,0.00,19.29
15.98,0.00,18.95
16.02,0.00,18.60
16.00,0.00,18.32
16.01,0.00,17.93
15.99,0.00,17.68
16.02,0.00,16.91
16.00,0.00,16.98
16.04,0.00,16.73
16.06,0.21,15.96
16.08,1.16,15.60
16.04,0.00,15.55
15.98,0.00,15.30
16.02,0.00,14.84
16.02,0.00,14.55
15.98,0.00,14.21
16.00,0.00,13.41
15.98,0.00,13.07
16.03,0.00,12.81
16.00,0.00,12.83
16.01,0.00,12.42
16.02,0.00,12.11
15.98,0.00,11.71
15.98,0.00,10.99
16.02,0.00,10.75
16.05,0.00,10.38
15.99,0.00,10.34
15.93,0.00,9.99
16.02,0.00,9.27
15.99,0.00,9.02
15.99,0.00,8.58
16.01,0.00,8.22
15.99,0.00,8.27
16.01,0.00,7.62
15.99,0.00,7.20
15.96,0.00,6.84
15.99,0.00,6.50
15.98,0.00,6.14
16.04,0.00,5.97
16.00,0.00,5.97
15.99,0.00,5.97
16.03,0.00,5.97
15.99,0.00,5.97
16.02,0.00,6.07
