analogValue,load,distance
15.69,0.00,5.99
15.74,0.00,6.07
15.77,0.00,5.97
15.76,0.00,5.99
15.73,0.00,5.97
15.68,0.00,5.96
15.76,0.00,5.97
15.78,0.00,5.97
15.81,0.00,5.97
15.71,0.00,5.99
15.68,0.00,5.97
15.71,0.00,5.94
15.82,0.00,5.97
15.72,0.00,5.97
15.71,0.00,5.97
15.72,0.00,5.97
15.71,0.00,5.97
15.79,0.00,5.97
15.73,0.00,5.97
15.71,0.00,5.97
15.74,0.00,5.97
15.71,0.00,5.99
15.67,0.00,6.18
15.89,0.00,6.31
26.38,154.30,6.65
71.52,529.65,6.96
72.81,539.69,6.89
60.52,443.15,7.66
59.28,433.41,8.37
58.15,424.44,8.73
53.23,385.60,8.61
55.40,402.73,8.97
53.00,383.82,9.32
54.22,393.46,9.61
52.61,380.71,9.97
53.21,385.44,10.28
52.72,381.55,10.62
53.08,384.39,11.33
52.02,376.02,11.28
53.03,384.04,12.05
52.24,377.83,11.93
51.94,375.39,12.28
51.76,373.97,13.00
50.91,367.28,12.93
52.24,377.76,13.24
49.81,358.60,13.48
51.40,371.12,13.95
51.19,369.48,14.14
51.06,368.45,14.97
52.05,376.28,15.19
51.33,370.59,15.14
52.01,375.97,15.91
49.35,354.98,16.62
50.68,365.46,16.57
50.66,365.31,16.93
50.31,362.52,17.22
50.14,361.21,17.15
49.28,354.39,17.93
49.59,356.84,18.22
50.56,364.49,18.17
49.93,359.54,18.89
49.09,352.87,18.82
49.68,357.56,19.18
49.05,352.60,19.89
50.00,360.09,19.84
49.49,356.08,20.60
50.24,361.97,20.89
49.79,358.41,20.84
48.95,351.78,21.52
48.66,349.49,21.49
49.12,353.12,22.12
49.54,356.47,22.00
50.39,363.21,22.77
49.23,354.05,23.12
48.64,349.34,23.48
47.38,339.38,23.79
44.83,319.28,23.89
41.66,293.89,23.91
16.79,23.05,23.72
15.82,0.00,23.39
15.68,0.00,23.11
15.65,0.00,22.75
15.68,0.00,21.97
15.65,0.00,21.61
15.69,0.00,21.27
15.61,0.00,21.32
15.67,0.00,20.60
15.65,0.00,20.67
15.63,0.00,19.89
15.61,0.00,19.55
15.78,0.00,19.60
15.69,0.00,18.84
15.68,0.00,18.48
15.64,0.00,18.53
15.68,0.00,18.29
15.66,0.00,17.98
15.71,0.00,17.58
15.66,0.00,17.27
15.64,0.00,16.93
15.67,0.00,16.57
15.65,0.00,16.21
15.65,0.00,15.43
15.74,0.00,15.50
15.59,0.00,14.84
15.69,0.00,14.79
15.63,0.00,14.02
15.61,0.00,14.07
15.66,0.00,13.78
15.70,0.00,13.02
15.68,0.00,12.76
15.61,0.00,12.30
15.76,0.00,11.94
15.68,0.00,12.00
15.67,0.00,11.76
15.65,0.00,11.30
15.61,0.00,10.51
15.69,0.00,10.23
15.68,0.00,9.87
15.67,0.00,9.51
15.72,0.00,9.15
15.66,0.00,8.81
