analogValue,load,distance
16.09,0.00,5.97
16.11,0.00,6.02
16.11,0.00,5.99
16.07,0.00,6.04
16.10,0.00,6.04
16.11,0.00,5.99
16.11,0.00,5.96
16.08,0.00,6.14
16.12,0.00,6.04
16.08,0.00,6.14
16.07,0.00,6.14
16.10,0.00,5.96
16.05,0.00,6.04
16.10,0.00,5.97
16.09,0.00,5.97
16.09,0.00,5.99
16.08,0.00,6.09
16.06,0.00,5.99
16.06,0.00,5.99
16.07,0.00,5.99
16.10,0.00,5.97
16.08,0.00,6.09
16.03,0.00,5.97
16.11,0.00,5.99
16.07,0.00,5.99
16.07,0.00,5.99
16.10,0.00,5.99
16.07,0.00,5.97
16.09,0.00,5.99
16.07,0.00,6.14
16.13,0.00,6.13
16.68,8.41,6.01
66.33,482.05,6.24
60.55,436.20,6.13
52.64,373.85,6.48
56.38,403.10,7.25
52.21,370.54,7.55
51.98,368.75,8.32
51.36,363.92,8.20
49.26,347.52,8.56
49.06,345.93,9.27
48.92,344.87,9.20
49.09,346.20,9.51
48.26,339.67,9.85
47.01,329.98,10.23
46.51,326.02,10.51
46.83,328.54,11.28
47.11,330.71,11.16
46.83,328.53,11.52
45.43,317.63,11.83
46.36,324.86,12.59
45.75,320.11,12.78
44.97,314.04,13.24
45.93,321.53,13.19
45.78,320.37,13.90
46.04,322.37,13.73
44.89,313.42,14.12
44.83,312.92,14.48
43.93,305.89,14.68
44.41,309.67,15.45
45.13,315.27,16.21
45.10,315.07,16.10
44.65,311.54,16.45
45.88,321.12,16.76
43.65,303.71,17.10
43.80,304.88,17.88
44.71,311.98,18.17
43.17,299.95,17.70
43.71,304.24,18.05
44.47,310.11,18.34
43.35,301.42,19.12
42.31,292.84,19.01
43.50,302.55,19.36
43.44,302.08,20.08
43.34,301.28,20.01
43.40,301.80,20.32
43.84,305.22,20.66
43.36,301.47,21.44
43.41,301.82,21.59
42.69,296.01,21.68
41.43,285.44,22.71
40.90,280.93,22.61
42.10,291.04,22.95
41.69,287.63,23.26
43.50,302.54,23.62
42.46,294.06,24.38
38.73,262.72,25.05
37.17,249.60,24.69
36.81,246.58,24.69
36.72,245.77,24.67
36.84,246.81,24.67
36.71,245.73,24.67
36.76,246.18,24.67
36.76,246.19,24.67
36.69,245.58,24.67
36.73,245.91,24.69
36.70,245.66,24.69
36.64,245.11,24.67
36.69,245.56,24.67
36.68,245.51,24.67
36.65,245.20,24.67
36.83,246.71,24.67
36.89,247.23,24.67
36.84,246.81,24.69
36.91,247.37,24.69
36.85,246.94,24.69
36.90,247.31,24.67
36.90,247.30,24.67
36.87,247.11,24.67
36.90,247.33,24.67
36.82,246.63,24.67
36.90,247.35,24.69
36.85,246.88,24.69
36.83,246.73,24.67
36.87,247.10,24.67
36.83,246.77,24.67
36.77,246.25,24.69
36.75,246.06,24.69
36.72,245.78,24.67
36.75,246.03,24.69
36.69,245.52,24.67
