analogValue,load,distance
16.11,0.00,5.97
16.15,0.03,5.97
16.12,0.00,5.97
16.09,0.00,5.97
16.12,0.00,5.97
16.06,0.00,6.07
16.08,0.00,5.97
16.15,0.00,5.97
16.12,0.00,5.97
16.09,0.00,6.04
16.48,11.27,6.41
51.14,369.12,6.60
79.12,588.89,6.96
70.31,520.19,6.89
58.46,426.95,7.66
60.68,444.42,8.01
61.14,448.03,8.30
59.01,431.26,8.66
60.18,440.49,8.97
57.36,418.21,9.32
60.53,443.27,9.68
59.13,432.23,10.45
58.85,429.99,10.33
56.95,415.02,10.69
59.12,432.16,11.40
58.16,424.58,11.33
58.92,430.54,12.05
59.63,436.13,12.40
61.02,447.13,12.35
52.37,378.80,13.12
55.40,402.73,13.41
58.36,426.14,13.66
58.53,427.44,13.54
60.04,439.42,13.88
61.74,452.77,14.36
64.88,477.63,15.07
72.72,538.97,15.31
56.87,414.33,15.67
60.33,441.66,15.96
61.60,451.73,16.33
62.75,460.77,16.67
57.48,419.21,17.03
53.60,388.50,17.34
56.30,409.85,17.70
57.14,416.46,17.63
60.04,439.42,18.39
60.13,440.09,18.70
60.12,440.04,18.63
52.27,378.06,18.99
53.75,389.70,19.70
54.95,399.21,19.65
56.78,413.64,20.40
55.36,402.47,20.76
56.05,407.86,21.06
54.44,395.18,21.42
56.76,413.49,21.64
55.43,402.98,22.00
55.11,400.43,21.88
55.94,407.05,22.24
53.37,386.71,22.95
55.32,402.16,23.29
56.12,408.42,23.65
56.24,409.40,24.01
55.19,401.10,24.36
56.68,412.90,25.08
55.19,401.08,25.44
50.06,360.55,25.25
45.96,328.18,25.25
17.11,28.05,25.08
16.09,0.00,24.96
16.10,0.00,24.26
16.06,0.00,24.01
16.10,0.00,23.67
16.09,0.00,22.92
16.08,0.00,22.56
16.08,0.00,22.20
16.10,0.00,22.37
16.07,0.00,21.91
16.07,0.00,21.30
16.08,0.00,21.25
16.08,0.00,20.89
16.08,0.00,20.54
16.05,0.00,20.20
16.09,0.00,19.84
16.09,0.00,19.16
16.09,0.00,18.82
16.08,0.00,18.46
16.09,0.00,18.00
16.10,0.00,18.05
16.08,0.00,17.81
16.11,0.00,17.44
16.11,0.00,17.10
16.09,0.00,16.84
16.07,0.00,16.38
16.06,0.00,16.03
16.08,0.00,15.67
16.09,0.00,15.38
16.08,0.00,14.96
16.07,0.00,14.36
16.09,0.00,13.90
16.09,0.00,13.54
16.08,0.00,13.19
16.08,0.00,13.24
16.07,0.00,12.90
16.10,0.00,12.69
16.09,0.00,12.28
16.11,0.00,11.47
16.07,0.00,11.54
16.11,0.00,10.75
16.11,0.00,10.50
16.07,0.00,10.16
16.10,0.00,9.80
16.04,0.00,9.34
16.09,0.00,8.98
16.07,0.00,9.14
16.12,0.00,8.32
16.10,0.00,8.06
16.09,0.00,7.62
16.06,0.00,7.27
16.08,0.00,6.91
16.10,0.00,6.65
