analogValue,load,distance
30.75,202.41,19.36
30.79,202.78,19.36
30.81,202.91,18.94
30.81,202.93,18.94
30.79,202.76,18.94
30.80,202.80,18.94
30.72,202.19,19.36
30.75,202.43,18.94
30.74,202.34,18.94
30.80,202.81,19.36
30.77,202.54,19.36
30.71,202.09,18.94
30.67,201.70,19.36
30.69,201.89,19.36
30.65,201.61,19.36
30.83,203.09,19.36
30.81,202.90,18.94
30.73,202.25,19.36
30.70,202.01,19.36
30.75,202.43,18.94
30.81,202.95,19.35
