analogValue,load,distance
16.88,1.59,6.07
16.92,2.34,5.96
16.88,1.67,5.84
16.88,1.67,5.96
16.93,2.54,5.87
16.91,2.17,5.94
16.88,1.70,5.96
16.87,1.34,5.94
16.89,1.75,5.94
16.93,2.68,5.94
16.94,2.90,5.94
16.89,1.86,5.96
16.90,1.96,5.92
16.87,1.37,5.94
16.89,1.82,5.94
16.84,0.88,5.94
17.01,4.23,6.19
55.06,384.88,6.07
85.35,621.94,6.84
64.42,458.91,7.13
65.08,464.18,7.49
67.80,485.64,7.79
61.91,439.13,8.15
64.46,459.27,8.49
60.70,429.54,9.27
61.98,439.63,9.15
59.19,417.62,9.49
58.65,413.36,9.85
59.32,418.60,10.16
57.43,403.68,10.92
57.52,404.41,11.28
57.91,407.51,11.59
57.91,407.49,11.52
56.56,396.78,11.47
57.35,403.06,11.76
58.28,410.42,12.52
57.52,404.38,12.40
56.85,399.13,13.02
58.00,408.19,13.36
56.90,399.51,13.73
47.40,323.83,14.07
56.72,398.08,14.89
57.82,406.82,15.14
59.11,416.98,15.50
56.81,398.83,15.86
57.29,402.58,16.21
56.74,398.21,16.10
56.48,396.21,16.03
56.77,398.51,16.79
56.42,395.70,17.51
57.04,400.66,17.46
55.76,390.42,18.17
55.66,389.64,18.10
56.41,395.59,18.46
55.58,389.03,18.82
55.98,392.15,19.12
54.87,383.31,19.48
54.84,383.12,19.77
54.59,381.09,20.13
53.68,373.82,20.42
55.69,389.87,21.18
54.80,382.75,21.54
55.07,384.96,21.76
54.04,376.75,21.71
55.10,385.15,22.00
52.93,367.87,22.36
52.94,367.95,23.12
52.27,362.59,23.43
52.66,365.74,23.79
44.02,296.82,23.84
17.07,5.37,23.60
16.87,1.44,23.29
16.86,1.22,23.02
16.84,0.71,22.25
16.88,1.63,21.90
16.86,1.25,21.51
16.89,1.87,21.66
16.88,1.52,21.71
16.91,2.14,20.88
16.81,0.13,20.18
16.83,0.53,19.82
16.86,1.29,19.48
16.85,0.95,19.12
16.87,1.46,18.34
16.91,2.17,18.41
16.89,1.79,18.05
16.89,1.87,17.64
16.89,1.84,17.41
16.87,1.38,17.03
16.81,0.20,16.69
16.86,1.14,16.44
16.89,1.78,16.08
16.86,1.15,15.72
16.85,1.03,15.26
16.88,1.62,15.74
16.85,0.94,15.07
16.89,1.73,14.72
16.89,1.81,14.43
16.85,1.00,13.49
16.89,1.88,13.54
16.85,0.96,13.25
16.91,2.31,12.97
16.85,1.00,12.23
16.89,1.77,11.88
16.83,0.53,11.52
16.84,0.73,11.16
16.85,1.06,10.75
16.90,1.98,10.51
16.84,0.83,10.16
16.83,0.51,9.80
16.82,0.35,9.44
16.88,1.57,9.09
16.86,1.24,8.73
16.82,0.36,8.42
16.85,1.08,8.08
16.87,1.47,7.72
16.90,1.97,7.37
16.85,0.97,6.98
16.80,0.00,6.55
16.80,0.03,6.19
16.82,0.45,6.01
