analogValue,load,distance
68.17,497.00,19.82
68.25,497.66,19.82
68.34,498.33,19.84
68.30,498.02,19.84
68.33,498.27,19.82
68.36,498.52,19.82
68.41,498.95,19.84
68.21,497.36,19.84
68.24,497.55,19.84
68.27,497.80,19.84
68.31,498.15,19.84
68.36,498.50,19.84
68.21,497.36,19.84
68.24,497.54,19.82
68.20,497.24,19.82
68.33,498.26,19.82
68.34,498.35,19.82
68.25,497.68,19.84
68.23,497.47,19.82
68.25,497.64,19.82
68.28,497.85,19.82
