analogValue,load,distance
16.24,0.51,6.07
16.32,2.07,5.96
16.30,1.73,5.96
16.32,1.99,5.94
16.34,2.38,5.90
16.34,2.37,5.96
16.35,2.64,6.01
16.35,2.64,6.36
16.64,8.69,6.65
48.12,338.37,6.55
65.82,478.47,7.25
59.08,425.19,7.96
50.52,357.39,7.89
54.37,387.92,8.20
48.18,338.81,8.56
48.69,342.89,8.92
49.22,347.09,9.61
46.93,328.96,9.55
48.30,339.79,9.85
47.98,337.24,10.21
46.46,325.20,10.92
45.91,320.87,10.86
46.05,321.97,11.57
46.36,324.40,11.50
44.27,307.80,11.88
44.21,307.36,12.64
45.62,318.56,12.52
43.38,300.79,13.29
43.91,304.97,13.07
44.89,312.77,13.53
44.10,306.47,14.19
44.65,310.81,14.50
44.57,310.22,14.43
44.92,313.01,15.24
43.66,303.00,15.19
44.60,310.47,15.43
44.74,311.58,15.74
43.84,304.44,16.10
44.73,311.51,16.79
44.25,307.67,17.15
44.26,307.73,17.51
43.97,305.46,18.22
44.56,310.16,18.15
43.52,301.91,18.51
43.23,299.57,18.82
43.70,303.29,19.18
42.22,291.17,19.53
43.04,298.01,19.82
42.65,294.75,19.75
42.85,296.40,20.47
42.52,293.65,20.42
43.92,305.06,21.18
42.66,294.80,21.06
43.47,301.49,21.71
43.10,298.51,21.61
43.35,300.54,21.93
42.37,292.38,22.65
42.80,295.99,23.00
43.28,299.98,23.36
41.70,286.83,23.65
43.33,300.41,24.02
43.52,301.86,24.79
42.51,293.59,25.13
42.71,295.26,25.49
43.80,304.12,25.42
41.28,283.32,25.32
37.83,254.40,25.44
35.48,234.77,25.44
35.50,234.92,25.44
35.40,234.08,25.44
30.03,186.20,25.79
16.42,4.06,25.56
16.22,0.09,25.61
16.35,2.69,25.25
16.24,0.47,24.81
16.30,1.71,24.53
16.34,2.48,23.79
16.30,1.67,23.48
16.37,3.03,23.24
16.26,0.79,22.44
16.34,2.45,22.14
16.32,2.12,21.76
16.34,2.50,21.47
16.25,0.62,21.13
16.26,0.80,21.18
16.31,1.81,20.83
16.34,2.37,20.47
16.30,1.68,20.08
16.34,2.38,19.82
16.33,2.33,19.06
16.29,1.37,19.11
16.33,2.25,18.77
16.32,2.05,18.39
16.35,2.68,18.04
16.29,1.44,18.10
16.28,1.21,17.39
16.33,2.24,17.03
16.26,0.90,16.27
16.33,2.21,16.01
16.32,2.05,15.57
16.30,1.60,15.31
16.32,2.09,15.36
16.33,2.34,15.07
16.28,1.30,14.72
16.31,1.78,13.93
16.24,0.51,13.59
16.31,1.91,13.24
16.33,2.22,12.86
16.29,1.46,12.93
16.28,1.13,12.22
16.30,1.69,11.88
16.25,0.62,11.52
16.34,2.38,11.16
16.26,0.84,10.80
16.35,2.67,10.87
16.26,0.88,10.16
16.26,0.83,9.80
16.30,1.60,9.44
16.28,1.21,9.09
16.30,1.60,9.14
16.32,1.98,8.44
