analogValue,load,distance
16.07,0.00,5.97
16.12,0.00,6.07
16.11,0.00,6.09
16.12,0.00,6.01
16.10,0.00,5.97
16.13,0.00,5.97
16.13,0.00,5.97
16.08,0.00,5.97
16.12,0.00,6.21
16.13,0.00,6.60
16.21,1.93,6.96
26.22,152.44,7.25
68.08,502.79,7.55
56.25,409.43,7.89
55.93,406.90,8.25
47.74,342.24,8.61
50.82,366.60,8.92
49.18,353.59,9.27
48.29,346.62,9.97
50.11,360.98,9.92
47.28,338.60,10.26
47.58,341.00,10.57
46.91,335.68,10.92
45.68,325.98,11.69
46.33,331.11,11.57
45.27,322.70,11.93
47.46,340.01,12.28
46.69,333.97,13.00
46.71,334.09,12.93
48.05,344.66,13.70
45.56,325.03,13.49
45.36,323.46,13.93
46.00,328.50,14.29
44.79,318.97,15.01
46.32,331.00,15.26
45.02,320.80,15.19
45.43,324.03,15.98
44.66,317.90,16.27
44.81,319.14,16.21
45.91,327.82,16.98
44.24,314.61,17.34
45.24,322.48,17.63
45.23,322.43,18.00
44.39,315.78,18.34
44.71,318.32,18.70
45.04,320.95,18.58
44.31,315.14,19.35
44.61,317.53,19.29
44.24,314.59,20.01
45.12,321.54,20.37
43.83,311.37,20.71
44.00,312.68,21.01
43.80,311.14,21.37
43.77,310.86,21.66
43.89,311.79,21.95
44.87,319.57,22.24
43.76,310.80,22.19
42.90,303.99,22.53
44.26,314.79,23.31
44.04,313.01,23.60
43.43,308.17,23.96
44.20,314.28,24.30
43.40,307.99,24.65
43.56,309.26,25.01
43.43,308.22,25.39
38.41,266.62,25.61
18.98,62.48,25.91
16.14,0.00,25.56
16.13,0.00,24.74
16.10,0.00,24.74
16.12,0.00,24.13
16.10,0.00,23.67
16.12,0.00,23.39
16.13,0.00,23.09
16.12,0.00,22.85
16.11,0.00,22.44
16.11,0.00,22.19
16.11,0.00,21.42
16.12,0.00,21.37
16.13,0.00,21.03
16.09,0.00,20.35
16.13,0.00,19.89
16.11,0.00,20.06
16.11,0.00,19.19
16.10,0.00,19.35
16.09,0.00,18.99
16.10,0.00,18.22
16.11,0.00,18.19
16.07,0.00,17.93
16.09,0.00,17.63
16.09,0.00,17.29
16.10,0.00,16.86
16.10,0.00,16.50
16.10,0.00,16.20
16.11,0.00,15.86
16.10,0.00,15.60
16.08,0.00,14.72
16.08,0.00,14.46
16.08,0.00,14.02
16.10,0.00,13.66
16.08,0.00,13.71
16.10,0.00,13.37
16.09,0.00,13.00
16.12,0.00,12.76
16.08,0.00,12.35
16.10,0.00,12.11
16.06,0.00,11.23
16.12,0.00,10.87
16.10,0.00,10.51
16.11,0.00,10.16
16.10,0.00,9.80
16.07,0.00,9.94
16.10,0.00,9.17
16.08,0.00,8.80
16.10,0.00,8.46
16.12,0.00,8.20
16.07,0.00,7.74
16.10,0.00,7.79
16.07,0.00,7.20
16.10,0.00,6.74
16.11,0.00,5.99
