analogValue,load,distance
16.36,2.47,6.09
16.33,1.96,5.94
16.36,2.57,5.94
16.36,2.59,5.94
16.34,2.12,5.94
16.31,1.48,5.96
16.35,2.41,5.94
16.31,1.53,5.94
16.4,3.29,6.01
16.51,5.64,6.3
29.4,179.39,6.13
61.25,442.34,6.84
53.54,381.38,7.2
48.6,342.19,7.89
49.9,352.53,7.84
48.43,340.85,8.13
48.38,340.46,8.49
46.56,326.03,9.27
48.1,338.2,9.15
44.9,312.85,9.44
45.65,318.75,9.8
47.5,333.45,10.51
46.05,321.95,10.45
45.25,315.63,10.75
44.51,309.72,11.09
44.29,307.99,11.86
43.74,303.65,12.17
45.26,315.69,12.52
44.37,308.63,12.4
44.37,308.6,12.76
43.99,305.62,13.46
43.34,300.49,13.31
44.1,306.48,14.02
44.37,308.62,13.95
44.66,310.95,14.73
43.37,300.74,15.02
43.19,299.24,15.38
43.95,305.34,15.69
42.27,291.6,15.62
43.47,301.52,16.32
42.48,293.33,16.67
43.14,298.85,17.05
43.22,299.49,17.34
44.09,306.44,17.7
43.17,299.1,17.98
43.95,305.31,18.34
44.36,308.53,18.7
43.86,304.61,18.99
44.52,309.83,18.92
43.81,304.21,19.23
42.27,291.59,19.58
42.9,296.81,20.3
42.52,293.64,20.23
42.51,293.57,20.54
43.1,298.54,21.23
48.76,343.41,21.18
40.77,279.06,21.47
44.12,306.62,22.12
44.53,309.92,22
44.84,312.35,22.7
44.02,305.85,23
45.61,318.48,23.29
50.69,358.78,23.65
52.18,370.57,23.96
53.26,379.09,24.72
46.77,327.7,25.01
46.81,328.01,25.37
45.65,318.79,25.32
45,313.59,25.61
30.52,191.5,25.61
17.19,19.97,25.56
16.38,2.89,25.61
16.32,1.65,25.61
16.32,1.65,25.01
16.35,2.34,24.53
16.33,1.89,23.91
16.3,1.21,23.48
16.26,0.5,23.31
16.38,2.91,22.95
16.26,0.38,22.61
16.36,2.49,21.88
16.32,1.64,21.54
16.28,0.86,21.25
16.39,3.06,20.88
16.33,1.95,20.45
16.39,3.19,20.08
16.35,2.24,19.82
16.34,2.16,19.94
16.34,2.13,19.18
16.38,2.99,18.8
16.4,3.42,18.82
16.35,2.37,18.53
16.25,0.24,18.22
16.31,1.42,17.87
16.31,1.44,17.51
16.32,1.72,17.17
16.25,0.22,16.81
16.32,1.74,16.54
16.33,1.92,16.15
16.31,1.56,15.86
16.31,1.37,15.53
16.29,1.15,14.67
16.32,1.61,14.41
16.26,0.44,14.53
16.22,0,13.66
16.29,1.08,13.41
16.3,1.21,13.48
16.35,2.22,13.1
16.3,1.24,12.81
16.32,1.61,12.05
16.34,2.14,12.11
16.24,0,11.64
16.27,0.63,11.4
16.27,0.6,10.69
16.34,2.15,10.33
16.23,0,9.87
16.33,1.97,10.04
16.31,1.58,9.32
16.27,0.56,8.97
16.3,1.22,8.61
16.3,1.21,8.25
