analogValue,load,distance
15.92,1.42,5.99
15.88,0.44,5.94
15.96,2.59,5.94
15.88,0.41,5.97
15.95,2.44,5.96
15.89,0.74,5.96
15.94,2.22,5.94
15.91,1.27,5.96
15.84,0.00,5.99
15.86,0.00,6.06
15.88,0.41,5.96
15.92,1.59,5.90
16.01,4.32,6.31
54.99,399.51,6.55
77.52,576.44,6.89
61.44,450.41,7.20
59.10,432.00,7.55
61.82,453.45,7.84
56.41,410.74,7.79
60.20,440.61,8.49
53.74,389.67,8.85
59.06,431.61,9.14
56.99,415.29,9.51
55.07,400.16,10.28
57.33,417.97,10.58
55.82,406.10,10.92
56.71,413.06,10.80
54.95,399.17,11.16
53.14,384.92,11.04
53.42,387.09,11.81
52.68,381.30,12.11
52.53,380.06,12.40
53.46,387.40,12.34
52.54,380.14,13.37
53.11,384.63,13.73
52.20,377.50,14.19
50.88,367.07,14.38
52.51,379.93,14.84
50.97,367.80,15.43
51.97,375.68,15.81
51.27,370.09,16.15
50.69,365.51,16.10
51.03,368.20,15.98
51.54,372.27,16.33
53.08,384.44,17.05
50.96,367.68,17.41
53.53,387.95,17.34
52.92,383.19,17.22
54.50,395.63,17.93
53.36,386.63,17.88
52.28,378.08,18.58
52.92,383.20,18.94
52.10,376.67,19.29
52.57,380.41,20.01
52.27,378.02,19.96
52.49,379.76,20.25
51.87,374.84,21.01
53.19,385.32,21.37
52.45,379.45,21.23
52.91,383.06,21.88
51.81,374.40,21.76
52.61,380.74,22.54
53.02,383.99,22.83
50.03,360.31,23.19
47.49,340.25,23.91
44.15,313.85,23.60
41.29,290.81,23.60
16.14,8.20,23.31
15.87,0.00,22.56
15.86,0.00,22.32
15.85,0.00,22.32
15.81,0.00,21.91
15.88,0.35,21.30
15.85,0.00,20.94
15.85,0.00,20.59
15.84,0.00,19.72
15.92,1.43,19.89
15.79,0.00,19.48
15.81,0.00,19.12
15.87,0.13,18.89
15.85,0.00,18.53
15.82,0.00,18.17
15.83,0.00,17.87
15.85,0.00,17.93
15.82,0.00,17.49
15.79,0.00,17.22
15.88,0.25,16.86
15.87,0.00,16.10
15.83,0.00,16.21
15.86,0.00,15.86
15.80,0.00,15.50
15.86,0.00,14.73
15.86,0.00,14.38
15.82,0.00,14.43
15.87,0.00,14.07
15.87,0.00,13.73
15.84,0.00,13.42
15.86,0.00,12.66
15.83,0.00,12.30
15.81,0.00,12.35
15.88,0.34,12.11
15.86,0.00,11.64
15.86,0.00,11.30
15.85,0.00,10.51
15.89,0.46,10.33
15.87,0.00,9.87
15.82,0.00,9.94
15.85,0.00,9.63
15.86,0.00,8.86
15.85,0.00,8.51
15.89,0.60,8.25
15.82,0.00,7.81
15.84,0.00,7.86
15.86,0.00,7.61
15.81,0.00,6.74
15.85,0.00,6.45
15.91,1.18,6.18
15.75,0.00,5.99
15.81,0.00,5.99
15.82,0.00,5.97
15.84,0.00,5.97
