analogValue,load,distance
16.24,0.00,5.99
16.15,0.00,5.97
16.20,0.00,5.97
16.13,0.00,5.99
16.15,0.00,5.99
16.25,0.06,6.06
16.11,0.00,6.01
19.82,66.27,6.24
55.50,396.89,6.55
79.36,583.70,6.48
66.93,487.22,7.61
56.33,403.43,7.96
60.04,432.76,7.91
56.43,404.22,8.27
57.75,414.70,8.20
59.36,427.37,8.97
52.19,370.67,9.32
52.21,370.81,10.04
51.27,363.38,9.97
52.92,376.42,10.34
51.72,366.90,10.26
50.19,354.79,11.04
48.99,345.27,11.76
50.69,358.78,12.11
48.96,345.00,12.05
49.98,353.09,12.40
49.26,347.38,12.76
50.59,357.97,13.51
49.85,352.09,13.82
48.65,342.59,13.76
48.40,340.62,14.12
46.24,323.49,14.48
47.72,335.19,15.19
47.69,334.94,15.45
48.41,340.69,15.79
49.08,346.00,16.15
47.54,333.77,16.10
48.64,342.49,16.45
47.56,333.96,16.81
46.85,328.28,17.58
46.13,322.62,17.93
45.85,320.33,18.22
44.42,309.06,18.17
46.53,325.75,18.53
46.85,328.31,19.29
47.02,329.65,19.65
44.80,312.07,20.01
47.05,329.86,20.30
45.89,320.65,20.25
45.89,320.71,20.96
45.25,315.62,20.89
45.35,316.44,21.54
45.74,319.46,21.47
45.41,316.86,21.83
47.85,336.21,22.60
46.17,322.88,22.95
43.97,305.49,23.26
46.10,322.37,23.19
46.57,326.08,23.96
47.77,335.57,23.85
45.44,317.13,24.62
27.56,159.47,24.67
16.18,0.00,23.79
16.05,0.00,23.55
16.12,0.00,23.29
16.11,0.00,23.02
16.10,0.00,22.66
16.08,0.00,22.32
16.18,0.00,22.37
16.17,0.00,21.59
16.07,0.00,21.56
16.10,0.00,21.22
16.09,0.00,20.55
16.08,0.00,20.18
16.08,0.00,19.84
16.13,0.00,19.79
16.13,0.00,19.12
16.05,0.00,18.77
16.08,0.00,18.31
16.08,0.00,18.05
16.12,0.00,17.70
16.02,0.00,17.34
16.04,0.00,17.07
16.03,0.00,17.08
16.05,0.00,16.69
16.05,0.00,16.33
16.13,0.00,15.98
16.11,0.00,15.62
15.99,0.00,15.26
16.10,0.00,14.85
16.08,0.00,14.67
16.08,0.00,14.19
15.99,0.00,13.42
16.10,0.00,13.08
16.12,0.00,12.71
16.05,0.00,12.78
16.16,0.00,12.42
15.99,0.00,12.00
16.06,0.00,11.65
16.09,0.00,11.30
16.04,0.00,10.53
16.18,0.00,10.16
16.00,0.00,9.82
16.03,0.00,9.46
16.06,0.00,9.51
16.12,0.00,9.22
16.05,0.00,8.51
16.02,0.00,8.13
16.08,0.00,7.67
16.12,0.00,7.33
16.07,0.00,7.08
16.04,0.00,7.03
16.15,0.00,6.26
16.08,0.00,5.68
16.08,0.00,6.14
16.06,0.00,6.14
16.09,0.00,6.02
16.06,0.00,6.04
16.12,0.00,5.96
16.07,0.00,6.04
16.12,0.00,6.01
