analogValue,load,distance
15.91,0.00,5.99
15.91,0.00,6.06
15.96,0.00,5.97
15.96,0.00,5.99
15.93,0.00,5.99
15.89,0.00,5.97
15.93,0.00,5.97
15.94,0.00,5.97
15.87,0.00,6.09
15.94,0.00,5.97
15.93,0.00,6.01
15.98,0.00,6.28
18.91,61.49,6.60
73.26,543.25,6.48
55.66,404.78,7.25
51.60,372.72,7.96
51.35,370.75,7.89
51.89,375.02,8.20
48.86,351.09,8.56
52.17,377.24,8.92
49.31,354.66,9.61
48.58,348.85,9.56
49.38,355.23,9.85
48.02,344.43,10.21
49.00,352.22,10.92
47.05,336.79,10.87
48.00,344.33,11.57
49.14,353.32,11.52
47.14,337.54,11.86
48.12,345.21,12.59
47.95,343.90,12.52
47.10,337.20,12.83
47.33,339.01,13.17
46.34,331.18,13.78
46.41,331.72,13.73
46.21,330.13,14.50
46.43,331.92,14.48
46.97,336.13,14.84
46.06,328.99,15.45
47.81,342.81,15.79
46.65,333.64,16.15
45.77,326.67,16.45
45.74,326.46,16.81
45.77,326.70,16.74
46.02,328.66,17.46
45.70,326.10,17.80
47.19,337.87,18.10
46.64,333.59,18.05
46.06,328.99,18.41
46.33,331.12,19.53
45.44,324.06,19.46
46.04,328.81,19.82
46.73,334.24,20.11
45.78,326.74,20.06
46.88,335.46,20.84
46.22,330.27,21.11
45.75,326.51,21.06
44.25,314.69,21.69
46.08,329.13,21.59
44.58,317.32,21.95
45.54,324.89,22.65
44.77,318.80,22.60
39.68,277.27,23.26
35.96,246.13,22.88
35.50,242.24,22.88
16.93,25.97,23.19
15.90,0.00,22.80
15.88,0.00,22.10
15.91,0.00,21.73
15.88,0.00,21.39
15.90,0.00,21.49
15.89,0.00,21.08
15.87,0.00,20.77
15.90,0.00,20.43
15.85,0.00,19.77
15.88,0.00,19.72
15.86,0.00,18.94
15.84,0.00,19.01
15.91,0.00,18.65
15.85,0.00,18.29
15.88,0.00,18.05
15.91,0.00,17.75
15.88,0.00,17.41
15.90,0.00,17.05
15.91,0.00,16.69
15.87,0.00,15.91
15.84,0.00,15.57
15.87,0.00,15.30
15.90,0.00,15.26
15.89,0.00,14.90
15.89,0.00,14.19
15.90,0.00,13.83
15.86,0.00,13.49
15.88,0.00,13.12
15.88,0.00,12.78
15.88,0.00,12.42
15.91,0.00,12.11
15.95,0.00,11.88
15.84,0.00,11.52
15.87,0.00,11.06
15.90,0.00,10.70
15.89,0.00,10.75
15.91,0.00,10.41
15.87,0.00,9.70
15.88,0.00,9.34
15.86,0.00,8.98
15.85,0.00,8.63
15.89,0.00,8.69
15.87,0.00,7.98
15.87,0.00,7.62
15.91,0.00,7.27
15.84,0.00,6.91
15.90,0.00,6.55
15.85,0.00,6.19
15.89,0.00,6.04
15.90,0.00,5.97
15.86,0.00,5.99
15.89,0.00,5.97
15.89,0.00,5.97
15.85,0.00,5.97
15.85,0.00,5.97
