analogValue,load,distance
15.70,0.00,5.97
15.75,0.00,5.97
15.75,0.00,5.97
15.70,0.00,5.99
15.72,0.00,5.97
15.81,0.00,6.07
15.73,0.00,5.94
15.70,0.00,5.97
15.73,0.00,5.97
15.81,0.00,6.14
15.74,0.00,6.14
15.83,0.00,6.84
37.46,258.65,7.13
77.38,575.33,7.42
64.96,478.21,7.79
58.63,428.21,8.15
64.68,476.00,8.44
59.92,438.42,9.14
62.87,461.69,9.09
62.62,459.79,9.39
63.14,463.85,9.73
63.40,465.89,10.09
64.40,473.80,10.40
63.29,465.04,10.75
66.20,488.03,11.45
63.01,462.86,11.40
66.20,488.05,12.11
64.32,473.14,12.45
66.17,487.77,12.40
65.03,478.78,12.28
66.50,490.38,13.46
63.87,469.61,13.78
64.24,472.53,14.05
62.02,454.98,14.41
64.97,478.32,14.36
64.34,473.30,14.96
64.57,475.16,15.33
65.87,485.39,15.67
66.17,487.79,15.98
68.05,502.60,15.93
67.68,499.67,16.69
71.33,528.13,16.98
72.70,538.85,17.34
71.92,532.76,17.64
72.79,539.52,17.98
67.40,497.47,17.93
56.71,413.06,18.65
62.26,456.91,18.58
60.84,445.68,19.29
62.26,456.92,19.23
62.80,461.16,19.58
62.60,459.56,20.30
61.09,447.67,20.23
52.07,376.45,21.01
58.91,430.50,21.30
60.16,440.36,21.25
61.38,449.95,21.88
60.90,446.17,21.76
63.11,463.60,22.12
56.72,413.15,22.83
50.14,361.22,23.19
25.69,146.52,23.14
15.82,0.00,22.80
15.72,0.00,22.10
15.74,0.00,21.73
15.72,0.00,21.80
15.74,0.00,21.49
15.69,0.00,21.18
15.71,0.00,20.89
15.70,0.00,20.43
15.70,0.00,19.67
15.71,0.00,19.41
15.72,0.00,18.95
15.72,0.00,18.70
15.72,0.00,18.75
15.70,0.00,18.41
15.71,0.00,18.05
15.69,0.00,17.75
15.72,0.00,17.41
15.72,0.00,17.03
15.70,0.00,16.67
15.76,0.00,16.33
15.72,0.00,15.55
15.64,0.00,15.31
15.66,0.00,15.26
15.70,0.00,14.90
15.69,0.00,14.55
15.67,0.00,14.26
15.78,0.00,13.49
15.72,0.00,13.14
15.73,0.00,12.88
15.72,0.00,12.42
15.74,0.00,12.49
15.74,0.00,12.18
15.72,0.00,11.77
15.72,0.00,10.99
15.67,0.00,10.70
15.60,0.00,10.75
15.71,0.00,9.99
15.73,0.00,9.63
15.73,0.00,9.29
15.72,0.00,8.98
15.73,0.00,8.58
15.66,0.00,8.27
15.69,0.00,7.91
15.70,0.00,7.57
15.70,0.00,6.89
15.67,0.00,6.86
15.71,0.00,6.55
15.72,0.00,6.19
15.68,0.00,6.04
15.73,0.00,5.97
15.68,0.00,5.97
15.73,0.00,6.07
15.65,0.00,5.97
15.66,0.00,5.97
15.70,0.00,5.97
15.67,0.00,5.97
15.70,0.00,5.99
15.71,0.00,5.97
15.68,0.00,5.99
