analogValue,load,distance
15.97,0.00,5.97
15.92,0.00,5.97
15.98,0.00,5.99
16.00,0.00,5.97
15.99,0.00,5.97
15.97,0.00,5.97
15.94,0.00,5.97
15.93,0.00,5.97
15.93,0.00,5.97
15.95,0.00,5.97
15.96,0.00,5.97
15.99,0.00,6.55
16.04,0.00,6.53
35.04,238.38,6.48
66.35,489.16,7.15
48.13,345.29,7.55
58.54,427.52,7.84
50.53,364.26,8.20
54.00,391.71,8.49
54.49,395.57,9.26
52.33,378.50,9.56
54.73,397.44,9.51
51.65,373.11,9.85
52.00,375.93,9.73
52.74,381.70,10.92
53.01,383.91,10.80
51.20,369.57,11.57
52.30,378.24,11.04
50.82,366.59,12.23
51.49,371.87,12.10
50.62,364.99,12.88
50.93,367.47,12.76
50.88,367.04,13.12
50.94,367.55,13.83
51.39,371.07,13.76
49.56,356.66,14.38
50.68,365.45,14.31
50.87,366.95,15.02
52.12,376.86,15.38
50.78,366.26,15.74
52.57,380.43,16.04
50.97,367.77,16.38
53.00,383.83,16.69
52.26,377.96,17.03
52.16,377.12,17.34
52.10,376.68,17.70
53.27,385.94,18.05
52.83,382.43,18.34
52.68,381.26,18.70
51.33,370.61,19.01
50.49,363.97,18.94
51.22,369.72,19.65
50.53,364.32,19.58
49.94,359.59,20.37
49.28,354.42,20.25
51.36,370.83,21.01
50.74,365.90,20.89
51.50,371.97,21.59
50.83,366.62,21.54
51.01,368.05,22.12
51.82,374.46,22.07
50.92,367.33,22.77
52.96,383.46,23.12
52.15,377.10,23.48
50.89,367.12,23.79
46.06,328.94,24.50
46.90,335.60,24.08
46.66,333.72,24.08
31.63,209.81,24.02
16.01,0.00,23.62
15.97,0.00,23.41
15.92,0.00,23.14
15.91,0.00,22.32
15.92,0.00,21.97
15.96,0.00,21.61
15.95,0.00,21.68
15.92,0.00,21.42
15.91,0.00,20.60
15.92,0.00,20.26
15.95,0.00,19.91
15.92,0.00,19.96
15.94,0.00,19.60
15.96,0.00,18.89
15.92,0.00,18.65
15.94,0.00,18.29
15.94,0.00,18.41
15.93,0.00,18.05
15.93,0.00,17.70
15.94,0.00,17.34
15.95,0.00,17.03
15.95,0.00,17.05
15.89,0.00,16.33
15.91,0.00,15.57
15.93,0.00,15.72
15.95,0.00,14.85
15.92,0.00,14.90
15.89,0.00,14.19
15.97,0.00,13.83
15.88,0.00,13.59
15.93,0.00,13.54
15.93,0.00,13.20
15.88,0.00,12.90
15.95,0.00,12.13
15.94,0.00,12.28
15.90,0.00,11.48
15.97,0.00,11.64
15.90,0.00,10.86
15.94,0.00,10.82
15.94,0.00,10.11
15.88,0.00,10.16
15.92,0.00,9.51
15.91,0.00,9.05
15.92,0.00,9.10
15.92,0.00,8.34
15.89,0.00,8.03
15.94,0.00,7.67
15.92,0.00,7.33
15.90,0.00,6.98
15.91,0.00,6.62
15.89,0.00,6.31
15.97,0.00,5.78
