analogValue,load,distance
16.02,0.00,5.97
16.06,0.00,6.07
16.05,0.00,5.97
16.04,0.00,5.97
16.08,0.00,5.97
16.05,0.00,5.97
16.04,0.00,5.97
16.08,0.00,6.19
16.05,0.00,6.19
16.06,0.00,6.74
16.08,0.00,7.03
16.55,13.59,7.49
44.74,318.57,7.72
65.79,484.76,8.08
60.67,444.36,8.42
55.49,403.44,9.20
53.37,386.69,9.09
52.32,378.40,9.44
50.73,365.90,9.80
48.47,348.01,10.09
50.86,366.92,10.45
48.51,348.35,10.74
49.55,356.52,11.09
48.17,345.62,11.47
49.16,353.46,12.17
49.25,354.18,12.52
49.14,353.33,12.88
50.07,360.62,12.76
49.04,352.51,13.12
50.39,363.15,13.78
49.26,354.23,13.66
49.25,354.16,14.02
48.85,351.02,14.73
48.58,348.89,14.67
48.46,347.91,15.45
47.82,342.85,15.79
49.12,353.14,16.50
49.18,353.63,16.03
50.00,360.08,16.38
49.50,356.13,17.15
49.57,356.69,17.03
48.88,351.27,17.81
49.58,356.79,18.17
49.54,356.48,18.46
49.80,358.53,18.82
50.04,360.38,19.18
50.16,361.33,19.46
48.74,350.11,19.41
47.35,339.19,20.18
47.58,341.00,20.06
46.95,335.98,20.42
47.10,337.17,21.20
47.56,340.80,21.08
47.14,337.48,21.42
47.13,337.46,22.07
47.53,340.60,22.36
48.24,346.19,22.31
46.72,334.21,23.07
45.86,327.37,23.36
50.38,363.07,23.72
44.55,317.04,24.08
46.15,329.66,24.43
42.36,299.74,24.67
19.55,70.83,24.55
16.07,0.00,24.09
16.03,0.00,23.74
16.01,0.00,23.60
16.04,0.00,23.16
16.03,0.00,22.87
16.00,0.00,22.51
16.02,0.00,21.74
16.03,0.00,21.47
16.03,0.00,21.01
16.03,0.00,21.08
16.04,0.00,20.72
16.05,0.00,20.37
16.03,0.00,20.01
16.02,0.00,19.67
16.00,0.00,19.45
16.03,0.00,19.01
16.05,0.00,18.77
16.03,0.00,17.98
16.03,0.00,18.05
16.03,0.00,17.58
16.01,0.00,17.34
16.05,0.00,16.57
16.01,0.00,16.62
16.04,0.00,16.27
16.05,0.00,15.91
16.03,0.00,15.14
16.03,0.00,15.19
16.03,0.00,14.85
15.99,0.00,14.50
16.01,0.00,13.78
16.01,0.00,13.42
16.04,0.00,13.07
16.04,0.00,12.81
16.01,0.00,12.47
16.03,0.00,12.42
16.00,0.00,12.06
16.03,0.00,11.81
16.02,0.00,10.99
16.02,0.00,11.06
15.98,0.00,10.70
16.03,0.00,9.94
15.99,0.00,9.68
16.01,0.00,9.32
16.02,0.00,8.97
16.03,0.00,8.63
16.02,0.00,8.15
16.01,0.00,7.86
16.02,0.00,7.50
16.00,0.00,7.25
16.02,0.00,6.36
16.04,0.00,6.16
16.01,0.00,6.16
16.05,0.00,5.97
16.03,0.00,5.97
15.98,0.00,6.06
16.03,0.00,5.97
16.04,0.00,5.97
