analogValue,load,distance
16.86,1.28,5.97
16.87,1.44,5.94
16.89,1.86,5.96
16.90,2.03,6.04
16.94,2.80,5.85
16.87,1.35,5.94
16.85,0.94,5.92
16.87,1.42,5.96
16.85,1.09,5.94
16.85,1.07,5.96
16.88,1.54,6.01
18.28,31.24,6.36
63.86,454.53,6.13
80.03,580.55,6.91
68.80,493.52,7.25
56.60,397.13,7.61
62.38,442.83,7.91
56.31,394.85,8.27
57.98,408.06,8.63
57.10,401.06,8.92
55.75,390.38,9.27
56.70,397.93,9.99
53.17,369.80,9.92
55.37,387.32,10.26
54.75,382.38,10.97
54.62,381.33,11.33
55.13,385.44,11.69
53.77,374.55,11.57
53.89,375.52,11.52
53.36,371.30,12.23
53.36,371.33,12.17
54.06,376.91,12.88
53.27,370.62,13.14
54.51,380.49,13.49
54.48,380.25,13.78
53.34,371.11,14.65
53.94,375.90,14.90
53.66,373.71,15.67
53.17,369.81,15.57
54.92,383.77,15.91
54.50,380.39,16.28
53.66,373.72,16.15
53.62,373.38,16.10
52.91,367.73,16.81
51.70,358.11,17.17
51.90,359.71,17.52
50.78,350.77,18.22
51.40,355.73,18.17
52.00,360.49,18.51
52.12,361.45,18.82
52.20,362.05,19.18
51.32,355.01,19.89
51.82,359.04,19.84
51.26,354.61,20.18
51.32,355.09,20.89
50.79,350.84,21.25
50.78,350.76,21.51
50.35,347.34,21.54
50.87,351.48,21.71
51.57,357.01,22.07
51.10,353.26,22.78
51.59,357.19,22.71
50.53,348.79,23.50
45.92,312.00,23.74
42.05,280.73,24.19
41.89,279.39,24.19
41.74,278.20,23.79
41.74,278.16,23.77
41.71,277.95,23.79
41.71,277.99,23.79
41.76,278.40,23.79
24.59,121.09,24.08
16.88,1.59,23.31
16.85,1.02,22.73
16.85,1.03,22.78
16.82,0.40,22.02
16.84,0.74,21.66
16.84,0.76,21.66
16.86,1.13,21.37
16.82,0.46,20.59
16.86,1.27,20.30
16.80,0.00,19.84
16.81,0.19,19.58
16.84,0.76,19.12
16.87,1.38,18.87
16.81,0.30,18.10
16.86,1.24,18.17
16.84,0.74,17.81
16.83,0.56,17.87
16.85,1.01,17.42
16.87,1.39,17.15
16.83,0.64,16.47
16.85,0.99,16.20
16.84,0.89,15.84
16.79,0.00,15.79
16.83,0.68,15.55
16.86,1.20,15.09
16.80,0.06,14.84
16.88,1.70,14.05
16.82,0.33,13.71
16.86,1.31,13.36
16.83,0.59,13.00
16.76,0.00,12.18
16.87,1.43,12.35
16.82,0.49,11.94
16.79,0.00,11.54
16.80,0.00,11.69
16.83,0.60,11.40
16.79,0.00,10.46
16.80,0.03,10.21
16.82,0.37,9.85
16.83,0.61,9.56
16.81,0.25,9.20
16.89,1.73,8.85
16.81,0.24,8.41
16.81,0.23,8.15
16.81,0.22,7.78
16.84,0.78,7.42
16.84,0.84,7.13
16.85,1.05,6.79
16.84,0.74,6.43
