analogValue,load,distance
15.71,0.00,6.04
15.72,0.00,6.14
15.72,0.00,6.04
15.69,0.00,5.97
15.67,0.00,6.02
15.70,0.00,6.02
15.70,0.00,6.04
15.68,0.00,6.04
15.70,0.00,6.04
15.66,0.00,6.04
15.69,0.00,6.04
15.70,0.00,6.04
15.74,0.00,6.04
15.92,0.00,6.62
53.45,387.32,6.13
69.05,510.34,6.89
56.42,410.84,7.18
53.69,389.21,7.54
56.79,413.69,7.84
49.18,353.65,8.20
56.16,408.74,8.49
49.51,356.24,8.85
52.21,377.56,9.61
50.78,366.27,9.51
49.52,356.30,9.85
51.40,371.17,10.16
51.28,370.24,10.51
50.09,360.78,10.80
49.46,355.81,11.57
49.71,357.77,11.47
50.92,367.35,11.81
50.95,367.62,12.59
50.48,363.85,12.45
51.12,368.97,12.76
51.61,372.85,13.12
50.74,365.92,13.88
52.21,377.58,13.76
49.82,358.69,14.38
51.24,369.85,14.43
50.03,360.35,14.67
50.40,363.27,15.38
49.36,355.05,15.74
48.12,345.24,16.10
49.12,353.17,16.38
47.03,336.65,16.32
48.21,345.99,17.05
47.93,343.78,16.98
48.10,345.10,17.76
48.69,349.72,18.05
48.48,348.10,17.98
48.09,344.98,18.70
47.92,343.66,18.65
46.54,332.77,19.41
47.45,339.96,19.29
46.79,334.75,19.63
45.80,326.93,20.37
45.66,325.85,20.30
47.19,337.89,21.08
45.66,325.82,20.94
47.45,339.94,21.66
47.56,340.81,21.56
47.33,339.00,22.19
46.06,329.00,22.12
46.18,329.88,22.48
39.91,279.19,22.71
37.13,255.89,23.17
16.33,9.43,23.07
15.66,0.00,22.22
15.66,0.00,22.27
15.63,0.00,21.66
15.57,0.00,21.63
15.64,0.00,20.84
15.62,0.00,20.91
15.54,0.00,20.55
15.60,0.00,20.25
15.59,0.00,19.48
15.65,0.00,19.12
15.57,0.00,18.89
15.60,0.00,18.51
15.55,0.00,18.48
15.58,0.00,18.12
15.62,0.00,17.93
15.60,0.00,17.58
15.56,0.00,17.22
15.60,0.00,16.86
15.57,0.00,16.10
15.58,0.00,16.15
15.63,0.00,15.79
15.58,0.00,15.43
15.65,0.00,15.09
15.63,0.00,14.48
15.64,0.00,14.02
15.69,0.00,13.66
15.67,0.00,13.31
15.61,0.00,13.12
15.64,0.00,13.02
15.61,0.00,12.71
15.57,0.00,11.94
15.63,0.00,11.69
15.59,0.00,11.23
15.58,0.00,11.35
15.60,0.00,10.51
15.58,0.00,10.23
15.59,0.00,9.87
15.58,0.00,9.53
15.61,0.00,9.58
15.61,0.00,8.86
15.58,0.00,8.51
15.62,0.00,8.15
15.61,0.00,7.79
15.62,0.00,7.44
15.55,0.00,7.15
15.60,0.00,6.81
15.56,0.00,6.53
15.53,0.00,6.07
15.69,0.00,6.04
15.60,0.00,6.14
15.67,0.00,6.04
15.55,0.00,6.04
15.60,0.00,6.06
15.56,0.00,6.02
