analogValue,load,distance
16.04,0.00,5.97
16.01,0.00,5.99
16.03,0.00,5.97
16.06,0.00,5.99
16.64,16.65,5.96
16.02,0.00,5.97
16.10,0.00,5.78
16.03,0.00,6.09
16.05,0.00,6.67
40.96,288.04,7.08
76.12,565.56,7.37
55.56,404.02,7.32
57.05,415.81,8.08
62.10,455.68,8.37
54.63,396.68,8.73
58.03,423.48,9.09
54.91,398.87,9.39
56.16,408.75,9.73
57.04,415.72,10.50
58.79,429.50,10.40
55.85,406.30,10.75
57.20,416.98,11.04
56.60,412.24,11.40
56.55,411.83,12.17
54.54,395.97,12.47
54.93,399.07,12.40
56.24,409.37,12.76
55.32,402.14,13.48
56.65,412.61,13.41
56.56,411.93,14.02
57.33,417.98,14.48
56.96,415.06,14.31
56.76,413.49,15.02
55.23,401.40,15.38
54.83,398.23,15.74
56.01,407.58,16.10
55.07,400.15,16.38
53.64,388.88,16.33
54.21,393.37,17.10
51.66,373.17,17.46
51.09,368.71,17.75
53.31,386.21,18.10
51.12,368.96,18.46
52.12,376.88,18.75
51.44,371.46,18.70
53.22,385.52,19.46
53.13,384.80,19.35
52.99,383.71,19.70
54.10,392.45,20.42
53.19,385.33,20.77
52.76,381.89,20.71
51.47,371.68,21.49
50.36,362.93,21.69
49.40,355.38,21.66
48.18,345.69,21.95
48.27,346.40,22.25
46.64,333.58,22.60
47.19,337.87,23.38
48.20,345.91,23.72
43.39,307.85,23.96
17.90,45.31,23.79
16.05,0.00,23.45
16.00,0.00,22.68
16.02,0.00,22.32
16.04,0.00,22.49
16.01,0.00,21.68
15.98,0.00,21.42
16.03,0.00,20.96
16.02,0.00,20.62
16.01,0.00,20.37
16.01,0.00,20.32
16.00,0.00,19.55
15.99,0.00,19.19
16.01,0.00,19.24
15.99,0.00,18.48
16.01,0.00,18.53
16.05,0.00,18.34
16.02,0.00,18.00
16.00,0.00,17.22
16.01,0.00,17.29
16.03,0.00,16.93
16.03,0.00,16.67
16.05,0.00,16.21
16.01,0.00,15.86
16.02,0.00,15.50
16.02,0.00,14.73
16.04,0.00,14.48
16.00,0.00,14.55
15.98,0.00,14.07
16.02,0.00,13.73
16.01,0.00,13.42
16.03,0.00,12.66
16.02,0.00,12.30
16.02,0.00,11.94
16.03,0.00,12.10
16.02,0.00,11.65
15.99,0.00,10.89
16.01,0.00,10.63
16.03,0.00,10.16
16.02,0.00,10.29
16.00,0.00,9.51
16.00,0.00,9.27
16.02,0.00,8.81
16.00,0.00,8.46
16.01,0.00,8.08
16.00,0.00,7.74
16.03,0.00,7.86
16.01,0.00,7.10
16.01,0.00,6.74
16.01,0.00,6.04
16.03,0.00,5.73
15.98,0.00,5.97
16.02,0.00,6.09
16.00,0.00,5.97
16.01,0.00,5.99
15.97,0.00,5.97
15.99,0.00,5.99
15.98,0.00,5.99
16.00,0.00,5.97
16.02,0.00,5.97
15.97,0.00,5.99
