analogValue,load,distance
16.01,0.00,5.97
16.04,0.00,5.97
16.07,0.67,5.96
15.97,0.00,5.97
16.03,0.00,5.97
16.04,0.00,6.09
16.03,0.00,5.97
16.02,0.00,5.97
16.69,20.93,5.94
16.01,0.00,6.07
16.08,1.16,5.78
18.12,49.93,6.43
69.25,511.97,6.65
52.06,376.38,7.01
59.78,437.31,7.37
49.94,359.60,7.72
52.02,376.02,8.03
49.92,359.50,8.37
48.79,350.53,9.09
48.12,345.27,9.02
48.91,351.48,9.37
49.88,359.14,10.11
47.87,343.28,10.04
48.39,347.34,10.33
46.66,333.70,10.69
47.07,336.96,11.45
45.52,324.73,11.76
46.56,332.94,11.69
44.92,319.94,12.45
47.47,340.10,12.76
46.31,330.93,12.69
44.98,320.47,13.05
47.25,338.39,13.34
43.94,312.23,14.12
44.32,315.24,14.33
44.45,316.26,14.26
44.66,317.89,15.02
43.97,312.47,15.38
42.87,303.78,15.74
45.26,322.66,15.62
44.12,313.66,15.98
43.52,308.90,16.67
44.22,314.47,17.05
43.95,312.28,17.39
44.25,314.68,18.15
44.29,314.95,18.05
44.23,314.51,18.41
44.66,317.94,18.75
44.47,316.43,19.06
44.05,313.10,18.99
44.06,313.20,19.75
44.10,313.46,19.65
44.45,316.27,20.42
42.89,303.96,20.77
43.71,310.44,21.46
43.87,311.67,21.42
43.90,311.93,21.64
43.55,309.12,21.59
42.82,303.38,22.31
43.48,308.55,22.24
43.08,305.43,23.00
44.29,314.98,23.31
37.89,262.30,23.55
34.58,234.56,23.53
32.95,220.84,23.55
16.12,2.30,22.97
16.06,0.50,22.61
16.06,0.20,22.25
16.04,0.00,21.85
16.02,0.00,21.51
15.92,0.00,21.56
16.00,0.00,21.20
15.98,0.00,20.84
15.96,0.00,20.49
16.01,0.00,20.15
16.02,0.00,19.84
16.00,0.00,19.41
16.01,0.00,19.12
15.96,0.00,18.46
16.01,0.00,18.00
15.98,0.00,18.07
15.97,0.00,17.80
16.00,0.00,17.46
15.94,0.00,17.17
16.00,0.00,16.74
16.00,0.00,16.44
16.02,0.00,16.10
15.99,0.00,15.74
15.97,0.00,15.38
15.94,0.00,14.62
16.03,0.00,14.26
16.02,0.00,14.33
16.01,0.00,13.54
16.01,0.00,13.66
15.99,0.00,12.90
16.01,0.00,12.54
15.98,0.00,12.28
15.98,0.00,11.83
15.94,0.00,11.57
16.02,0.00,11.54
15.98,0.00,10.82
16.01,0.00,10.46
15.99,0.00,10.21
16.00,0.00,9.75
15.99,0.00,9.39
16.01,0.00,9.46
15.99,0.00,9.15
16.04,0.00,8.49
15.95,0.00,8.05
15.95,0.00,7.79
15.99,0.00,7.32
15.98,0.00,7.38
16.01,0.00,6.67
16.00,0.00,6.31
16.05,0.00,5.68
15.97,0.00,5.97
15.99,0.00,6.07
15.99,0.00,5.97
15.95,0.00,5.97
16.03,0.00,5.97
15.94,0.00,5.97
