analogValue,load,distance
15.91,0.00,5.97
15.99,0.00,5.97
15.92,0.00,6.07
15.94,0.00,5.97
15.91,0.00,5.99
15.94,0.00,5.97
15.95,0.00,5.99
15.97,0.00,5.99
15.87,0.00,5.97
15.93,0.00,5.96
15.92,0.00,5.97
15.96,0.00,6.02
15.94,0.00,6.14
15.96,0.00,6.45
15.96,0.00,6.79
17.14,30.12,7.25
63.00,462.76,7.96
72.71,538.89,7.84
59.08,431.83,8.20
56.95,415.00,8.49
56.09,408.18,8.86
53.45,387.37,9.20
54.95,399.16,9.51
52.75,381.79,9.85
53.36,386.68,10.57
53.12,384.73,10.50
52.52,379.98,11.23
50.60,364.85,11.16
51.95,375.49,11.88
49.73,357.97,12.23
51.39,371.08,12.17
51.65,373.13,12.47
51.40,371.15,12.83
51.88,374.97,13.12
50.33,362.70,13.48
50.69,365.58,14.09
50.43,363.53,14.45
50.21,361.76,14.33
50.48,363.90,14.77
49.08,352.81,15.38
50.63,365.10,15.74
49.90,359.31,16.10
49.79,358.41,16.40
50.88,367.03,16.74
49.58,356.75,17.10
50.06,360.59,17.39
49.48,355.95,18.12
49.74,358.08,18.05
50.39,363.19,18.41
50.61,364.91,18.70
49.58,356.79,19.06
50.01,360.17,19.36
48.32,346.80,19.29
50.02,360.27,20.01
48.40,347.49,19.96
49.35,354.96,20.66
48.73,350.10,21.01
48.50,348.27,20.89
49.62,357.13,21.25
49.56,356.59,21.56
48.79,350.56,22.19
48.32,346.84,22.07
49.61,357.01,22.85
48.98,352.02,23.14
48.36,347.15,23.48
48.54,348.53,23.79
42.52,301.01,24.45
38.74,269.43,24.08
38.51,267.50,24.09
38.11,264.17,24.08
38.00,263.21,24.09
37.90,262.39,24.08
29.11,184.92,24.02
15.97,0.00,23.62
15.93,0.00,23.39
15.91,0.00,22.73
15.89,0.00,22.77
15.95,0.00,21.98
15.88,0.00,21.63
15.92,0.00,21.74
15.87,0.00,21.39
15.89,0.00,20.71
15.94,0.00,20.37
15.93,0.00,20.35
15.94,0.00,20.03
15.91,0.00,19.67
15.91,0.00,18.90
15.86,0.00,18.95
15.88,0.00,18.72
15.90,0.00,18.31
15.90,0.00,17.95
15.90,0.00,17.70
15.93,0.00,17.76
15.91,0.00,16.98
15.89,0.00,16.62
15.92,0.00,16.33
15.89,0.00,15.98
15.90,0.00,15.62
15.92,0.00,15.26
15.87,0.00,14.90
15.90,0.00,14.58
15.93,0.00,13.85
15.87,0.00,13.49
15.88,0.00,13.14
15.89,0.00,13.19
15.90,0.00,12.95
15.90,0.00,12.13
15.95,0.00,11.77
15.91,0.00,11.42
15.89,0.00,11.06
15.87,0.00,11.18
15.88,0.00,10.41
15.91,0.00,10.06
15.91,0.00,9.70
15.88,0.00,9.34
15.95,0.00,9.51
15.93,0.00,8.69
15.89,0.00,8.34
15.90,0.00,7.98
15.90,0.00,7.62
15.85,0.00,7.37
