analogValue,load,distance
16.26,0.24,5.97
16.24,0.00,5.97
16.16,0.00,5.96
16.24,0.00,5.96
16.21,0.00,6.01
16.17,0.00,5.97
16.18,0.00,5.97
16.23,0.00,5.94
16.22,0.00,6.26
16.33,1.65,6.62
16.51,5.60,6.91
56.94,408.26,6.91
69.14,504.59,8.03
61.40,443.53,7.96
58.66,421.86,8.73
52.70,374.73,8.63
52.97,376.85,8.97
52.96,376.78,9.32
51.92,368.53,10.11
51.67,366.51,9.97
49.23,347.14,10.33
50.37,356.20,10.62
50.15,354.46,10.99
47.89,336.56,11.76
48.43,340.86,12.11
48.78,343.57,12.40
47.02,329.66,12.35
46.61,326.41,12.69
47.10,330.31,13.41
48.05,337.81,13.36
47.53,333.65,13.97
46.05,321.98,13.90
47.27,331.63,14.26
46.39,324.65,15.02
47.05,329.92,15.33
46.79,327.84,15.67
46.25,323.54,15.64
45.94,321.08,15.98
45.65,318.74,16.33
46.35,324.37,17.05
46.10,322.37,16.98
46.37,324.52,17.76
45.50,317.62,18.12
45.32,316.13,18.41
46.15,322.72,18.77
45.22,315.38,19.11
45.21,315.31,19.48
45.41,316.85,19.77
44.80,312.00,20.13
44.28,307.92,20.49
45.83,320.18,20.42
45.69,319.10,21.13
43.97,305.43,21.06
44.97,313.36,21.42
45.37,316.56,21.59
43.67,303.07,21.95
44.52,309.84,22.25
45.84,320.29,22.60
44.10,306.49,22.95
43.83,304.31,23.65
44.79,311.95,24.02
44.58,310.27,23.96
44.61,310.50,24.31
38.34,258.71,24.96
17.31,22.34,24.43
16.24,0.00,24.50
16.19,0.00,24.04
16.19,0.00,23.68
16.22,0.00,23.05
16.16,0.00,22.75
16.15,0.00,22.39
16.26,0.12,22.08
16.19,0.00,22.10
16.18,0.00,21.39
16.28,0.62,21.13
16.21,0.00,20.67
16.21,0.00,20.72
16.26,0.25,20.47
16.16,0.00,20.01
16.15,0.00,19.67
16.20,0.00,19.31
16.19,0.00,19.06
16.24,0.00,18.66
16.21,0.00,18.41
16.20,0.00,18.05
16.15,0.00,17.70
16.20,0.00,16.93
16.11,0.00,16.98
16.24,0.00,16.74
16.18,0.00,16.30
16.10,0.00,15.93
16.21,0.00,15.55
16.22,0.00,15.19
16.15,0.00,14.85
16.16,0.00,14.50
16.20,0.00,14.31
16.12,0.00,13.42
16.15,0.00,13.19
16.20,0.00,12.81
16.15,0.00,12.37
16.21,0.00,12.59
16.20,0.00,12.13
16.16,0.00,11.88
16.21,0.00,11.35
16.21,0.00,10.65
16.17,0.00,10.29
16.19,0.00,9.94
16.27,0.38,10.09
16.19,0.00,9.63
16.20,0.00,8.86
16.20,0.00,8.51
16.09,0.00,8.63
16.16,0.00,7.86
16.21,0.00,7.50
16.19,0.00,7.15
16.15,0.00,6.38
16.15,0.00,6.43
16.16,0.00,6.19
16.18,0.00,6.14
16.22,0.00,6.01
16.18,0.00,6.07
