analogValue,load,distance
15.91,0.00,5.99
15.96,0.00,5.97
15.98,0.00,5.97
15.89,0.00,5.97
15.96,0.00,6.07
15.96,0.00,5.97
15.95,0.00,6.07
16.19,4.74,5.96
15.97,0.00,5.97
15.95,0.00,6.04
16.13,2.56,6.01
44.37,315.59,6.65
58.25,425.27,7.01
57.43,418.82,6.89
48.74,350.12,7.66
50.36,362.98,8.03
49.45,355.79,8.80
51.19,369.51,8.68
48.08,344.91,9.03
47.91,343.59,9.32
48.40,347.42,9.68
49.46,355.83,10.45
47.62,341.30,10.34
45.86,327.38,10.69
49.25,354.14,10.99
48.28,346.50,11.76
48.87,351.18,12.05
48.93,351.66,12.00
49.10,352.98,12.76
50.39,363.18,12.66
50.47,363.78,13.41
49.95,359.68,13.29
50.59,364.74,14.07
49.58,356.76,13.85
49.44,355.65,14.31
48.77,350.39,14.92
48.46,347.92,15.26
49.01,352.25,15.62
48.82,350.74,15.50
48.23,346.12,15.86
49.82,358.64,16.57
48.81,350.68,16.52
49.14,353.32,17.24
50.36,362.93,17.58
48.77,350.41,17.93
50.53,364.28,18.24
50.77,366.14,18.58
51.63,372.95,18.87
50.78,366.27,19.23
52.13,376.94,19.60
49.09,352.90,19.89
50.20,361.71,20.25
49.51,356.22,20.55
47.42,339.72,20.49
48.04,344.65,20.84
46.60,333.26,21.13
47.33,339.04,21.49
47.97,344.08,21.69
47.36,339.21,22.02
47.75,342.36,22.73
38.28,265.55,22.54
34.67,235.32,22.60
34.95,237.67,22.60
16.38,11.04,22.78
15.97,0.00,22.03
15.92,0.00,22.27
15.88,0.00,21.39
15.92,0.00,21.03
15.90,0.00,21.10
15.92,0.00,20.89
15.94,0.00,20.13
15.93,0.00,19.67
15.86,0.00,19.72
15.88,0.00,19.38
15.93,0.00,19.07
15.87,0.00,18.29
15.89,0.00,18.46
15.90,0.00,18.12
15.92,0.00,17.76
15.82,0.00,17.41
15.92,0.00,17.05
15.93,0.00,16.86
15.89,0.00,15.98
15.85,0.00,15.62
15.90,0.00,15.79
15.89,0.00,15.33
15.89,0.00,14.97
15.88,0.00,14.72
15.88,0.00,14.33
15.84,0.00,13.54
15.88,0.00,13.19
15.86,0.00,13.25
15.90,0.00,12.95
15.82,0.00,12.18
15.90,0.00,11.84
15.94,0.00,11.48
15.87,0.00,11.54
15.93,0.00,11.18
15.86,0.00,10.87
15.91,0.00,10.11
15.92,0.00,9.77
15.90,0.00,9.41
15.90,0.00,9.46
15.91,0.00,8.69
15.95,0.00,8.39
15.87,0.00,8.05
15.87,0.00,7.72
15.83,0.00,7.33
15.95,0.00,6.96
15.89,0.00,6.62
15.92,0.00,6.79
15.91,0.00,6.14
15.92,0.00,5.99
15.86,0.00,6.26
15.93,0.00,6.09
15.85,0.00,5.97
15.89,0.00,6.07
15.90,0.00,5.99
15.91,0.00,5.97
15.89,0.00,5.99
15.89,0.00,5.97
