analogValue,load,distance
16.12,0,5.97
16.1,0,5.99
16.09,0,5.97
16.08,0,6.09
16.1,0,5.97
16.08,0,5.99
16.11,0,5.97
16.12,0,5.94
16.19,1.32,5.96
16.11,0,5.9
16.1,0,6.02
16.23,2.7,6.38
36.12,247.44,6.65
77.05,572.8,6.96
66.44,489.89,7.32
56.28,409.7,7.66
58.24,425.17,8.01
59.42,434.52,8.3
55.78,405.79,8.68
56.71,413.1,8.97
56.07,408.03,9.32
55.59,404.21,9.68
55.3,401.96,9.97
54.01,391.81,10.33
54.4,394.82,10.69
54.4,394.84,11.4
53.82,390.3,11.33
53.4,386.93,12.1
53.15,384.98,12.47
52.29,378.15,12.35
53.56,388.24,12.69
51.57,372.53,13.05
53.38,386.76,13.36
52.88,382.86,13.71
52.94,383.29,14.31
48.99,352.08,14.36
48.74,350.14,14.6
50.6,364.85,15.74
51.94,375.42,16.1
52.49,379.78,16.03
51.68,373.35,16.38
50.84,366.71,16.74
50.66,365.33,17.05
50.66,365.3,16.98
50,360.1,17.75
50.5,364.04,17.64
49.85,358.89,17.98
49.83,358.77,18.75
50.17,361.41,19.06
49.54,356.49,19.41
50.24,362.03,19.36
49.06,352.69,20.13
49.15,353.41,20.01
49.01,352.32,20.37
48.62,349.18,20.71
49.05,352.58,21.42
47.67,341.66,21.35
48,344.33,21.64
47.85,343.14,21.95
47.65,341.56,22.24
46.53,332.72,22.6
47.22,338.1,22.95
47.27,338.49,23.72
46.4,331.64,24.08
43.72,310.45,24.36
40.91,287.6,24.48
17.92,45.81,24.79
16.1,0,23.96
16.07,0,23.57
16.07,0,23.45
16.06,0,22.99
16.06,0,22.2
16.1,0,21.86
16.09,0,21.59
16.09,0,21.15
16.09,0,21.3
16.08,0,20.84
16.06,0,20.59
16.1,0,20.3
16.08,0,19.94
16.1,0,19.48
16.1,0,19.24
16.09,0,18.77
16.1,0,18.1
16.06,0,18.17
16.1,0,17.81
16.06,0,17.46
16.08,0,16.69
16.09,0,16.44
16.08,0,16.38
16.07,0,16.13
16.07,0,15.67
16.05,0,15.33
16.06,0,14.97
16.08,0,14.67
16.08,0,14.43
16.1,0,13.54
16.08,0,13.31
16.07,0,12.83
16.08,0,12.49
16.08,0,12.23
16.07,0,11.77
16.06,0,11.42
16.08,0,11.47
16.04,0,11.13
16.08,0,10.4
16.06,0,10.06
16.1,0,9.7
16.08,0,9.34
16.08,0,9.09
16.08,0,8.73
16.07,0,8.78
16.07,0,7.98
16.09,0,7.62
16.08,0,7.37
16.07,0,6.91
16.07,0,6.55
16.07,0,6.35
16.07,0,6.14
16.08,0,6.07
16.09,0,5.97
