analogValue,load,distance
16.10,0.00,5.97
16.13,0.00,5.96
16.13,0.00,5.97
16.16,0.46,5.94
16.12,0.00,5.97
16.15,0.03,5.99
16.14,0.00,6.14
16.15,0.00,6.50
17.74,41.79,6.96
66.60,491.21,7.20
60.57,443.54,8.01
61.79,453.22,8.25
48.44,347.79,8.25
59.44,434.62,8.54
55.16,400.87,8.92
55.56,403.98,9.26
51.26,370.08,9.97
52.22,377.63,9.92
51.52,372.09,10.26
53.13,384.86,10.97
51.35,370.73,10.92
51.23,369.84,11.69
49.32,354.75,12.00
48.73,350.03,11.93
52.98,383.66,12.28
50.86,366.85,12.64
50.27,362.24,13.36
51.79,374.26,13.29
51.00,368.00,13.65
51.25,370.00,14.34
50.75,366.04,14.60
51.65,373.12,14.96
50.43,363.49,15.31
51.71,373.61,15.62
51.77,374.05,15.55
49.97,359.82,16.32
50.44,363.57,16.67
49.08,352.82,16.98
48.99,352.14,17.32
49.19,353.66,17.68
50.72,365.78,18.04
51.83,374.57,18.34
50.88,367.02,18.70
51.36,370.82,18.63
50.30,362.49,19.41
53.01,383.85,19.70
53.01,383.89,20.06
53.90,390.88,19.99
52.07,376.46,20.76
52.17,377.25,21.06
53.10,384.55,21.42
51.85,374.75,21.35
49.26,354.26,21.59
50.65,365.26,22.29
51.88,374.97,22.24
51.41,371.21,22.60
50.10,360.90,23.36
50.45,363.67,23.67
48.32,346.81,24.01
49.96,359.74,24.36
52.44,379.38,24.72
48.49,348.14,25.44
19.26,66.59,24.94
16.10,0.00,24.43
16.11,0.00,24.25
16.12,0.00,23.84
16.11,0.00,23.16
16.08,0.00,22.90
16.09,0.00,22.54
16.12,0.00,22.19
16.11,0.00,21.83
16.10,0.00,21.85
16.09,0.00,21.44
16.10,0.00,21.08
16.10,0.00,20.77
16.09,0.00,20.37
16.09,0.00,20.13
16.11,0.00,19.82
16.10,0.00,19.46
16.08,0.00,19.01
16.11,0.00,18.32
16.11,0.00,18.32
16.10,0.00,18.05
16.09,0.00,17.68
16.10,0.00,17.34
16.09,0.00,16.98
16.10,0.00,16.73
16.11,0.00,16.27
16.11,0.00,15.91
16.10,0.00,15.55
16.10,0.00,14.79
16.11,0.00,14.94
16.12,0.00,14.60
16.09,0.00,14.14
16.14,0.00,13.78
16.10,0.00,13.07
16.12,0.00,12.81
16.11,0.00,12.45
16.11,0.00,12.10
16.08,0.00,12.17
16.12,0.00,11.71
16.12,0.00,10.94
16.10,0.00,10.58
16.11,0.00,10.70
16.12,0.00,9.94
16.11,0.00,9.58
16.07,0.00,9.32
16.09,0.00,8.86
16.09,0.00,8.51
16.09,0.00,8.25
16.11,0.00,8.20
16.11,0.00,7.50
16.11,0.00,7.25
16.12,0.00,6.79
16.12,0.00,6.43
16.10,0.00,6.19
16.14,0.00,5.97
16.08,0.00,5.97
16.09,0.00,5.97
16.08,0.00,5.97
16.07,0.00,5.97
