analogValue,load,distance
16.09,0.00,5.97
16.10,0.00,5.97
16.09,0.00,6.07
16.09,0.00,5.99
16.10,0.00,5.97
16.07,0.00,5.97
16.12,0.00,5.97
16.10,0.00,6.07
16.14,0.00,6.16
16.13,0.00,6.47
17.74,41.80,6.89
57.75,421.31,7.61
67.01,494.40,7.96
66.76,492.45,7.84
55.33,402.20,8.15
57.88,422.30,8.49
55.24,401.47,9.27
55.61,404.38,9.14
56.65,412.60,9.44
56.76,413.51,9.80
57.47,419.11,10.16
59.97,438.84,10.86
57.61,420.23,10.75
54.90,398.82,11.09
55.90,406.68,11.86
55.78,405.76,11.76
57.63,420.38,12.45
56.02,407.68,12.40
57.49,419.23,12.76
57.40,418.52,13.05
54.36,394.50,13.41
58.47,426.96,14.02
56.11,408.35,14.48
55.87,406.49,14.67
54.36,394.51,15.02
53.61,388.58,15.31
55.84,406.23,15.67
54.95,399.20,16.03
55.44,403.09,16.32
54.77,397.76,16.69
53.86,390.58,17.03
52.62,380.77,17.34
54.22,393.46,17.27
56.76,413.47,17.98
55.80,405.90,17.92
51.29,370.26,18.29
52.15,377.10,18.99
52.94,383.29,18.92
56.84,414.11,19.63
55.97,407.29,19.99
53.71,389.37,20.35
53.96,391.36,20.66
54.11,392.60,21.00
54.03,391.91,21.35
53.97,391.46,21.59
51.91,375.19,21.88
50.96,367.69,22.17
51.26,370.05,22.12
52.08,376.50,22.83
53.64,388.84,22.77
52.09,376.59,23.53
52.18,377.30,24.25
46.90,335.59,24.13
44.00,312.72,24.19
27.86,170.87,24.13
16.13,0.00,23.77
16.09,0.00,23.51
16.09,0.00,23.16
16.08,0.00,22.37
16.08,0.00,22.44
16.09,0.00,22.19
16.07,0.00,21.90
16.08,0.00,21.52
16.09,0.00,21.08
16.08,0.00,20.83
16.08,0.00,20.37
16.06,0.00,19.60
16.10,0.00,19.35
16.10,0.00,19.41
16.09,0.00,18.94
16.09,0.00,18.77
16.09,0.00,17.88
16.07,0.00,17.63
16.07,0.00,17.70
16.10,0.00,17.34
16.09,0.00,16.98
16.09,0.00,16.78
16.09,0.00,16.32
16.09,0.00,15.96
16.09,0.00,15.19
16.10,0.00,15.26
16.07,0.00,14.48
16.09,0.00,14.65
16.04,0.00,14.19
16.07,0.00,13.83
16.07,0.00,13.07
16.07,0.00,13.29
16.09,0.00,12.42
16.05,0.00,12.57
16.08,0.00,12.11
16.07,0.00,11.45
16.09,0.00,10.99
16.08,0.00,11.06
16.07,0.00,10.34
16.10,0.00,9.99
16.09,0.00,9.73
16.09,0.00,9.27
16.08,0.00,8.98
16.09,0.00,9.03
16.08,0.00,8.27
16.05,0.00,8.01
16.12,0.00,7.55
16.09,0.00,7.21
16.07,0.00,6.86
16.09,0.00,6.65
16.10,0.00,6.19
16.08,0.00,6.13
16.07,0.00,6.07
16.06,0.00,5.97
16.07,0.00,5.97
16.08,0.00,5.97
