analogValue,load,distance
67.82,494.25,20.94
67.89,494.79,20.94
67.89,494.82,20.94
67.88,494.74,20.94
67.92,495.01,20.94
67.89,494.81,20.96
67.85,494.48,20.94
67.82,494.24,20.94
67.82,494.27,20.94
67.81,494.16,20.94
67.86,494.59,20.94
67.87,494.67,20.94
67.82,494.26,20.94
67.92,495.06,20.94
67.79,494.02,20.94
67.85,494.51,20.94
67.85,494.50,20.94
67.81,494.13,20.94
67.91,494.94,20.94
67.89,494.79,20.94
67.81,494.20,20.94
