analogValue,load,distance
15.97,0.00,5.97
15.95,0.00,5.97
15.96,0.00,5.99
16.00,0.00,5.99
15.95,0.00,6.07
15.96,0.00,5.97
15.98,0.00,5.97
15.94,0.00,5.99
15.92,0.00,6.07
15.99,0.00,6.06
15.97,0.00,6.04
16.64,19.69,6.36
58.83,429.85,6.60
63.64,467.77,6.96
62.03,455.09,7.32
48.02,344.49,7.67
51.99,375.80,7.96
48.11,345.13,8.32
49.72,357.90,8.61
50.16,361.38,8.97
48.58,348.89,9.32
47.72,342.10,10.09
48.88,351.24,9.97
47.65,341.57,10.33
47.50,340.32,10.69
47.74,342.24,10.97
47.13,337.46,11.35
48.03,344.50,12.05
45.56,325.03,11.98
45.89,327.64,12.35
45.47,324.31,13.05
44.72,318.38,13.00
45.99,328.42,13.66
44.40,315.89,14.00
44.90,319.81,14.00
45.06,321.09,14.26
44.84,319.33,14.97
44.97,320.35,15.01
44.69,318.12,15.69
44.45,316.26,16.04
43.19,306.27,15.93
43.45,308.33,16.67
42.99,304.68,16.62
42.01,296.80,17.34
43.15,305.98,17.70
43.22,306.53,18.05
41.98,296.57,18.41
42.65,302.02,18.70
42.82,303.38,18.65
42.99,304.74,19.01
43.03,305.04,19.70
42.93,304.22,19.65
42.20,298.39,20.01
42.56,301.30,20.72
42.51,300.93,20.66
41.85,295.50,21.44
40.96,288.03,21.69
42.08,297.40,21.95
42.53,301.09,21.88
43.24,306.73,22.66
41.34,291.25,22.54
41.08,289.05,22.88
27.27,164.30,22.95
16.02,0.00,22.63
15.93,0.00,22.85
15.92,0.00,22.34
15.93,0.00,21.63
15.90,0.00,21.37
15.90,0.00,21.34
15.94,0.00,20.98
15.92,0.00,20.30
15.93,0.00,19.84
15.91,0.00,19.50
15.88,0.00,19.55
15.88,0.00,19.35
15.92,0.00,18.90
15.90,0.00,18.55
15.89,0.00,18.19
15.91,0.00,17.93
15.92,0.00,17.58
15.95,0.00,17.22
15.89,0.00,16.45
15.91,0.00,16.50
15.87,0.00,16.15
15.86,0.00,15.89
15.90,0.00,15.45
15.91,0.00,14.67
15.93,0.00,14.73
15.92,0.00,14.43
15.94,0.00,13.70
15.86,0.00,13.31
15.89,0.00,12.95
15.89,0.00,12.59
15.93,0.00,12.25
15.92,0.00,12.30
15.87,0.00,11.94
15.90,0.00,11.65
15.84,0.00,10.99
15.90,0.00,10.55
15.89,0.00,10.17
15.93,0.00,9.82
15.89,0.00,9.46
15.88,0.00,9.51
15.92,0.00,8.81
15.91,0.00,8.46
15.87,0.00,8.10
15.85,0.00,7.84
15.92,0.00,7.38
15.92,0.00,7.03
15.90,0.00,6.69
15.92,0.00,6.41
15.90,0.00,6.11
15.90,0.00,6.07
15.93,0.00,5.96
15.89,0.00,6.06
15.92,0.00,5.97
15.90,0.00,6.09
15.90,0.00,5.97
15.89,0.00,5.97
15.88,0.00,5.99
15.88,0.00,5.97
