analogValue,load,distance
15.96,0.00,5.97
15.97,0.00,5.96
15.97,0.00,5.97
15.95,0.00,5.97
15.96,0.00,5.97
15.96,0.00,5.99
15.96,0.00,5.97
15.98,0.00,5.97
15.94,0.00,5.97
16.04,0.00,5.97
15.93,0.00,6.04
15.95,0.00,6.02
15.98,0.00,6.31
15.98,0.00,6.72
19.66,72.53,7.08
79.71,593.50,7.37
52.73,381.65,7.67
50.73,365.85,8.03
48.05,344.72,8.37
49.61,356.99,8.68
46.98,336.22,9.02
48.10,345.10,9.39
46.62,333.44,9.68
46.44,331.98,10.04
46.83,335.07,10.33
45.81,327.01,10.70
45.65,325.71,11.40
47.42,339.69,11.35
45.84,327.21,12.11
47.70,341.93,12.00
46.69,333.93,12.35
46.53,332.67,12.64
45.90,327.68,13.00
45.92,327.86,13.71
45.93,327.96,13.56
44.67,317.97,14.26
45.63,325.60,14.29
45.76,326.60,14.97
45.16,321.87,15.28
46.80,334.85,15.62
45.61,325.39,15.93
45.18,322.06,15.86
45.73,326.34,16.62
46.16,329.74,16.93
45.04,320.95,17.29
44.95,320.19,17.64
44.49,316.53,17.93
45.94,328.04,18.29
44.52,316.78,18.58
45.40,323.75,18.94
43.95,312.33,19.29
45.82,327.10,19.18
45.19,322.11,19.96
44.10,313.51,20.25
43.42,308.10,20.18
44.58,317.27,20.89
44.67,317.99,20.84
45.79,326.86,21.61
44.12,313.63,21.46
44.62,317.57,22.07
42.95,304.42,22.02
43.83,311.33,22.78
42.74,302.76,23.07
41.20,290.02,23.43
43.74,310.65,23.72
38.63,268.51,24.02
36.96,254.48,24.09
27.55,167.43,24.43
16.00,0.00,23.72
15.92,0.00,23.46
15.93,0.00,23.04
15.88,0.00,22.34
15.95,0.00,22.07
15.90,0.00,21.63
15.93,0.00,21.85
15.84,0.00,21.39
15.87,0.00,20.62
15.95,0.00,20.26
15.91,0.00,20.33
15.96,0.00,20.03
16.01,0.00,19.36
15.97,0.00,18.90
15.95,0.00,19.06
15.97,0.00,18.70
15.93,0.00,18.31
15.96,0.00,18.05
15.89,0.00,17.70
15.93,0.00,17.34
15.89,0.00,16.98
15.94,0.00,16.73
15.94,0.00,16.33
15.93,0.00,15.98
15.92,0.00,15.21
15.93,0.00,14.85
15.93,0.00,14.50
15.92,0.00,14.55
15.93,0.00,14.36
15.93,0.00,13.90
15.94,0.00,13.14
15.94,0.00,12.78
15.91,0.00,12.52
15.94,0.00,12.49
15.95,0.00,11.88
15.96,0.00,11.42
15.94,0.00,11.06
15.93,0.00,10.70
15.90,0.00,10.77
15.95,0.00,10.46
15.92,0.00,9.70
15.95,0.00,9.34
15.93,0.00,9.00
15.91,0.00,8.73
15.93,0.00,8.75
15.91,0.00,7.98
15.93,0.00,7.62
15.89,0.00,7.27
15.93,0.00,6.91
15.87,0.00,6.98
15.93,0.00,6.26
15.92,0.00,6.02
15.88,0.00,5.97
