analogValue,load,distance
16.14,0.00,5.97
16.16,0.49,5.85
16.14,0.00,5.99
16.09,0.00,5.97
16.14,0.00,5.97
16.12,0.00,5.97
16.14,0.00,6.07
16.16,0.35,5.96
16.10,0.00,5.97
16.16,0.43,6.13
16.30,4.99,6.06
43.66,310.00,6.77
63.49,466.66,7.08
56.17,408.81,7.42
61.58,451.51,7.72
54.64,396.75,8.08
55.65,404.69,8.44
57.41,418.59,8.73
51.52,372.13,9.09
54.11,392.54,9.39
50.80,366.41,9.73
51.73,373.78,10.45
51.69,373.42,10.40
49.03,352.42,10.69
50.34,362.81,11.04
50.66,365.28,11.40
49.87,359.10,12.11
49.96,359.76,12.45
49.32,354.74,12.40
48.87,351.14,13.12
48.18,345.72,13.07
47.70,341.95,13.41
48.41,347.53,13.63
46.66,333.69,13.97
49.25,354.19,14.67
47.85,343.11,14.62
48.47,347.97,15.38
47.17,337.72,15.67
48.04,344.61,15.62
46.82,334.97,16.38
47.29,338.72,16.74
47.47,340.14,17.03
47.16,337.63,17.39
46.43,331.91,17.70
47.08,337.01,18.05
47.07,336.94,18.34
47.12,337.36,18.70
47.20,337.97,19.06
46.41,331.71,19.41
47.19,337.89,19.70
45.80,326.89,20.06
46.31,330.94,20.42
45.00,320.62,20.30
44.90,319.79,21.08
45.03,320.84,21.35
43.03,305.00,21.30
43.90,311.95,21.95
44.41,315.90,22.24
43.77,310.90,22.17
43.24,306.66,22.88
44.68,318.04,23.24
44.25,314.64,23.60
26.59,156.64,23.67
16.16,0.21,23.26
16.09,0.00,23.04
16.11,0.00,22.68
16.12,0.00,21.90
16.08,0.00,21.66
16.09,0.00,21.61
16.09,0.00,20.84
16.11,0.00,20.89
16.10,0.00,20.66
16.12,0.00,20.20
16.07,0.00,19.84
16.08,0.00,19.48
16.10,0.00,19.29
16.07,0.00,18.89
16.07,0.00,18.48
16.10,0.00,18.22
16.09,0.00,17.87
16.10,0.00,17.51
16.10,0.00,16.74
16.09,0.00,16.49
16.11,0.00,16.45
16.09,0.00,16.20
16.10,0.00,15.74
16.08,0.00,15.38
16.09,0.00,15.02
16.10,0.00,14.77
16.08,0.00,14.41
16.09,0.00,13.97
16.10,0.00,13.66
16.08,0.00,12.90
16.08,0.00,12.54
16.11,0.00,12.18
16.11,0.00,11.83
16.08,0.00,11.57
16.07,0.00,11.13
16.10,0.00,11.28
16.10,0.00,10.46
16.09,0.00,10.11
16.08,0.00,9.85
16.11,0.00,9.41
16.11,0.00,9.15
16.10,0.00,9.10
16.09,0.00,8.39
16.10,0.00,8.15
16.09,0.00,7.67
16.06,0.00,7.33
16.14,0.00,6.98
16.12,0.00,6.60
16.11,0.00,6.26
16.06,0.00,6.04
16.14,0.00,6.09
16.08,0.00,6.09
16.10,0.00,5.97
16.10,0.00,5.97
16.09,0.00,5.99
16.08,0.00,5.97
16.08,0.00,6.07
16.10,0.00,5.97
