analogValue,load,distance
15.90,0.00,5.97
15.94,0.00,5.97
15.95,0.00,5.99
15.91,0.00,6.04
15.92,0.00,5.97
15.95,0.00,5.99
16.00,0.00,5.97
15.93,0.00,5.97
15.93,0.00,6.14
15.91,0.00,5.99
15.88,0.00,6.02
15.94,0.00,5.97
15.98,0.00,6.14
15.98,0.00,6.26
19.10,64.33,6.67
66.58,490.98,6.55
74.73,554.70,7.32
59.58,435.78,7.67
58.14,424.35,8.37
57.53,419.59,8.68
54.81,398.13,8.61
56.03,407.73,8.97
53.27,385.92,9.73
54.05,392.05,9.63
54.69,397.15,10.33
53.67,389.11,10.28
51.62,372.87,11.04
53.26,385.82,11.33
51.78,374.18,11.71
52.30,378.25,12.00
53.02,383.96,11.93
50.62,364.97,12.64
52.09,376.64,13.00
50.30,362.47,12.88
51.48,371.77,13.65
51.45,371.53,13.42
51.71,373.60,13.78
51.32,370.51,14.56
49.59,356.86,14.55
51.12,368.94,14.73
49.97,359.84,15.50
50.67,365.35,15.81
50.37,362.98,16.15
50.08,360.72,16.88
49.97,359.86,16.81
50.80,366.40,17.17
50.16,361.35,17.46
50.17,361.45,17.81
49.35,354.96,18.10
49.63,357.17,18.48
49.91,359.36,18.77
48.96,351.84,18.72
49.44,355.65,19.48
48.86,351.07,19.36
49.46,355.86,19.72
48.42,347.58,20.01
48.39,347.41,20.79
48.40,347.49,21.08
48.25,346.25,21.42
47.75,342.34,21.63
48.22,346.06,21.52
48.46,347.95,22.31
48.15,345.47,22.61
47.17,337.77,22.95
47.70,341.93,23.24
42.78,303.10,23.55
19.91,76.17,23.48
15.95,0.00,23.16
15.86,0.00,22.92
15.91,0.00,22.46
15.91,0.00,22.17
15.93,0.00,21.91
15.90,0.00,21.44
15.91,0.00,21.57
15.89,0.00,20.79
15.95,0.00,20.43
15.90,0.00,19.67
15.91,0.00,19.74
15.90,0.00,19.43
15.89,0.00,18.65
15.93,0.00,18.41
15.90,0.00,18.46
15.91,0.00,18.12
15.91,0.00,17.81
15.86,0.00,17.46
15.95,0.00,17.10
15.86,0.00,16.33
15.90,0.00,16.38
15.90,0.00,16.04
15.89,0.00,15.74
15.92,0.00,14.96
15.89,0.00,14.70
15.93,0.00,14.26
15.90,0.00,13.93
15.87,0.00,14.02
15.91,0.00,13.66
15.94,0.00,12.90
15.92,0.00,12.54
15.89,0.00,12.18
15.89,0.00,12.30
15.86,0.00,11.94
15.95,0.00,11.59
15.90,0.00,10.82
15.92,0.00,10.53
15.90,0.00,10.17
15.92,0.00,9.82
15.90,0.00,9.46
15.92,0.00,9.58
15.87,0.00,8.80
15.92,0.00,8.46
15.88,0.00,7.69
15.92,0.00,7.74
15.90,0.00,7.81
15.90,0.00,7.10
15.88,0.00,6.74
15.87,0.00,6.06
15.92,0.00,6.18
15.87,0.00,5.99
15.87,0.00,5.99
15.83,0.00,6.09
15.87,0.00,5.99
