analogValue,load,distance
15.93,0.00,5.99
15.94,0.00,6.04
15.92,0.00,6.04
15.93,0.00,5.97
15.89,0.00,6.07
15.91,0.00,5.97
15.97,0.00,5.97
15.91,0.00,5.97
15.90,0.00,5.97
15.93,0.00,5.97
15.94,0.00,5.99
15.90,0.00,6.14
15.90,0.00,6.04
15.93,0.00,6.04
15.97,0.00,6.09
19.83,66.30,6.48
71.54,523.04,6.77
49.63,350.40,7.13
53.72,382.34,7.44
52.01,368.95,7.79
49.91,352.57,8.13
49.52,349.51,8.44
47.39,332.95,9.20
48.47,341.31,9.09
46.48,325.82,9.03
47.87,336.68,9.73
47.57,334.29,10.11
46.84,328.59,10.87
45.79,320.43,10.75
46.07,322.64,11.09
45.78,320.33,11.88
45.03,314.47,12.17
45.60,318.94,12.52
44.37,309.34,12.40
45.26,316.33,12.76
44.60,311.15,13.05
45.62,319.09,13.42
45.39,317.33,14.02
44.55,310.79,14.07
45.34,316.90,14.84
43.98,306.33,15.04
44.89,313.38,15.40
43.33,301.24,16.15
43.86,305.37,15.62
44.52,310.56,16.38
44.57,310.90,16.74
43.56,303.05,17.46
42.84,297.31,17.41
43.50,302.57,18.10
43.54,302.87,18.05
44.30,308.77,18.00
43.86,305.35,18.77
43.31,301.07,18.65
42.05,290.67,19.01
41.76,288.16,19.72
41.94,289.69,19.67
42.35,293.16,20.43
42.69,295.99,20.32
42.79,296.88,21.08
42.45,294.03,21.37
43.34,301.32,21.32
42.08,290.90,21.95
41.72,287.84,21.83
42.78,296.75,22.60
42.15,291.51,22.97
41.88,289.17,23.26
39.69,270.77,23.60
35.22,233.16,24.26
35.47,235.26,24.31
35.79,237.97,24.31
35.76,237.71,24.31
35.84,238.44,24.33
35.83,238.34,24.31
35.77,237.84,24.31
35.72,237.43,24.31
35.73,237.47,24.31
17.32,22.55,24.19
15.91,0.00,23.50
15.93,0.00,22.68
15.94,0.00,22.75
15.89,0.00,22.87
15.92,0.00,22.08
15.94,0.00,21.34
15.92,0.00,21.39
15.96,0.00,20.62
15.92,0.00,20.67
15.94,0.00,20.38
15.93,0.00,19.60
15.92,0.00,19.28
15.89,0.00,18.90
15.92,0.00,18.95
15.90,0.00,18.66
15.92,0.00,18.31
15.92,0.00,17.54
15.90,0.00,17.70
15.90,0.00,17.34
15.96,0.00,17.41
15.93,0.00,17.05
15.89,0.00,16.74
15.88,0.00,15.93
15.88,0.00,15.62
15.92,0.00,15.26
15.93,0.00,14.50
15.89,0.00,14.14
15.90,0.00,14.21
15.92,0.00,13.53
15.91,0.00,13.24
15.88,0.00,12.78
15.93,0.00,12.42
15.93,0.00,12.64
15.90,0.00,12.18
15.91,0.00,11.79
15.88,0.00,11.42
15.88,0.00,11.06
15.91,0.00,10.36
15.91,0.00,10.00
15.93,0.00,9.63
15.95,0.00,9.44
15.87,0.00,9.09
15.92,0.00,8.64
15.91,0.00,8.27
