analogValue,load,distance
15.85,0.00,5.97
15.90,0.00,5.97
15.91,0.00,5.99
15.89,0.00,6.09
15.91,0.00,5.97
15.93,0.00,5.97
15.89,0.00,5.97
15.92,0.00,5.99
15.90,0.00,5.99
15.92,0.00,5.97
15.92,0.00,5.99
15.99,0.00,6.02
56.61,412.28,6.43
74.47,552.63,6.72
51.86,374.76,7.49
58.16,424.56,7.37
54.37,394.64,7.67
51.21,369.62,8.08
54.21,393.38,8.75
49.58,356.80,8.68
52.15,377.09,9.03
50.88,367.06,9.32
49.95,359.73,9.68
49.53,356.42,10.40
50.09,360.78,10.33
51.09,368.74,10.69
49.30,354.59,10.99
49.01,352.31,11.76
48.33,346.90,12.11
47.07,336.98,12.00
47.98,344.12,12.35
48.62,349.21,12.64
46.98,336.24,13.41
47.52,340.47,13.71
47.80,342.75,13.97
47.75,342.30,14.36
49.28,354.38,14.62
47.70,341.94,14.55
46.56,332.96,14.85
46.51,332.50,15.21
46.77,334.60,15.98
48.18,345.74,15.87
51.03,368.24,16.62
51.06,368.51,16.98
50.37,363.01,16.86
48.92,351.53,17.22
47.47,340.13,17.93
47.43,339.80,18.29
46.72,334.18,18.65
46.25,330.46,18.94
45.45,324.16,18.89
45.89,327.60,19.23
44.62,317.59,19.94
44.90,319.80,19.89
44.95,320.21,20.66
45.36,323.40,20.94
45.53,324.75,21.30
46.16,329.77,21.66
45.65,325.76,21.83
46.31,330.97,21.76
45.11,321.49,22.12
46.23,330.30,22.43
46.20,330.08,23.19
45.45,324.18,23.48
31.22,206.32,23.60
16.02,0.00,23.39
15.85,0.00,22.63
15.85,0.00,22.37
15.83,0.00,22.34
15.83,0.00,21.98
15.81,0.00,21.63
15.80,0.00,21.37
15.85,0.00,20.98
15.83,0.00,20.20
15.84,0.00,19.94
15.89,0.00,19.91
15.80,0.00,19.55
15.83,0.00,18.77
15.80,0.00,18.43
15.78,0.00,18.07
15.78,0.00,18.12
15.80,0.00,17.87
15.82,0.00,17.58
15.81,0.00,17.20
15.82,0.00,16.86
15.79,0.00,16.50
15.78,0.00,15.74
15.86,0.00,15.81
15.84,0.00,15.04
15.77,0.00,15.19
15.83,0.00,14.33
15.80,0.00,14.38
15.84,0.00,13.61
15.81,0.00,13.83
15.82,0.00,12.95
15.87,0.00,12.69
15.80,0.00,12.25
15.81,0.00,12.00
15.83,0.00,11.54
15.81,0.00,11.59
15.88,0.00,11.23
15.85,0.00,10.53
15.80,0.00,10.17
15.78,0.00,9.82
15.82,0.00,9.46
15.80,0.00,9.10
15.81,0.00,8.75
15.80,0.00,8.41
15.80,0.00,8.03
15.80,0.00,7.69
15.80,0.00,7.79
15.78,0.00,7.04
15.78,0.00,6.67
15.84,0.00,6.33
15.78,0.00,5.68
15.78,0.00,5.97
15.78,0.00,5.97
15.81,0.00,5.97
15.87,0.00,5.96
15.81,0.00,5.97
15.79,0.00,5.97
