analogValue,load,distance
21.75,95.60,25.91
21.87,97.30,25.91
21.81,96.47,25.50
21.85,97.02,25.91
21.87,97.34,25.91
21.77,95.80,25.91
21.86,97.27,25.91
21.85,96.98,25.91
21.83,96.81,25.91
21.86,97.17,25.91
21.83,96.81,25.91
21.86,97.14,25.91
21.84,96.97,25.91
21.87,97.35,25.91
21.74,95.45,25.91
21.83,96.76,25.91
21.85,97.08,25.91
21.86,97.13,25.91
21.82,96.52,25.91
21.91,97.91,25.91
21.84,96.89,25.50
