analogValue,load,distance
16.13,0.00,5.99
16.15,0.00,5.94
16.16,0.44,5.85
16.15,0.14,5.96
16.16,0.28,5.84
16.13,0.00,5.97
16.12,0.00,5.97
16.19,1.27,5.96
16.18,0.87,6.07
16.12,0.00,6.43
18.86,60.73,6.89
63.80,469.08,7.54
59.35,433.93,7.55
66.00,486.46,7.84
50.24,362.00,8.20
55.09,400.32,8.56
53.38,386.77,8.90
53.13,384.83,9.61
50.95,367.56,9.56
51.73,373.74,9.85
52.19,377.36,10.21
52.40,379.07,10.57
51.40,371.15,11.28
51.10,368.82,11.21
51.02,368.12,11.98
50.06,360.56,12.34
51.10,368.76,12.22
49.00,352.18,12.57
50.15,361.25,13.36
51.24,369.86,13.22
50.92,367.40,13.59
52.33,378.47,14.19
51.10,368.77,14.65
51.50,371.93,14.50
50.48,363.86,15.26
50.24,361.97,15.62
48.62,349.18,16.33
48.48,348.06,16.27
51.04,368.35,16.62
50.78,366.26,16.98
51.13,369.02,17.34
50.01,360.17,17.63
50.25,362.08,17.98
49.64,357.23,18.34
49.68,357.57,18.70
48.92,351.53,18.58
48.06,344.79,19.35
47.76,342.41,19.29
49.00,352.16,19.99
50.18,361.53,20.35
49.52,356.31,20.30
48.45,347.85,20.66
48.64,349.32,21.42
48.01,344.40,21.71
48.45,347.84,21.63
48.78,350.48,21.88
48.29,346.59,22.58
47.13,337.44,22.53
49.17,353.52,22.88
49.24,354.10,23.24
48.66,349.53,24.01
50.04,360.43,24.77
49.31,354.63,25.08
47.91,343.55,25.42
43.92,312.04,25.73
39.74,277.81,25.39
16.21,1.98,25.08
16.11,0.00,24.72
16.13,0.00,24.36
16.11,0.00,24.01
16.10,0.00,23.60
16.12,0.00,23.02
16.10,0.00,22.56
16.11,0.00,22.20
16.09,0.00,22.43
16.09,0.00,21.56
16.13,0.00,21.30
16.10,0.00,20.84
16.13,0.00,21.01
16.10,0.00,20.13
16.10,0.00,19.77
16.13,0.00,19.41
16.12,0.00,19.58
16.10,0.00,19.23
16.12,0.00,18.36
16.12,0.00,18.53
16.13,0.00,18.05
16.11,0.00,17.81
16.09,0.00,17.46
16.10,0.00,17.15
16.10,0.00,16.91
16.11,0.00,16.44
16.08,0.00,16.10
16.12,0.00,16.10
16.14,0.00,15.43
16.14,0.00,15.13
16.11,0.00,14.36
16.10,0.00,14.00
16.10,0.00,13.95
16.12,0.00,13.29
16.09,0.00,12.83
16.08,0.00,12.57
16.09,0.00,12.11
16.12,0.00,12.22
16.12,0.00,11.83
16.12,0.00,11.47
16.08,0.00,11.18
16.11,0.00,10.40
16.11,0.00,10.06
16.10,0.00,9.80
16.10,0.00,9.34
16.10,0.00,8.98
16.11,0.00,9.03
16.10,0.00,8.34
16.10,0.00,8.08
16.10,0.00,7.62
16.09,0.00,7.27
16.09,0.00,6.91
16.13,0.00,6.55
16.10,0.00,6.26
16.10,0.00,6.04
