analogValue,load,distance
17.24,20.99,6.01
17.15,19.04,6.01
17.22,20.58,6.01
17.25,21.12,6.01
17.26,21.36,6.01
17.29,21.94,6.01
17.28,21.82,6.01
17.16,19.36,6.01
17.15,19.04,6.01
17.25,21.26,6.01
17.24,20.87,6.01
17.24,21.01,5.94
17.16,19.26,6.01
17.25,21.18,6.01
41.30,283.46,6.13
61.44,443.84,6.48
61.91,447.59,6.84
55.65,398.11,7.13
53.29,379.36,7.49
50.06,353.76,7.84
52.43,372.54,8.15
50.19,354.78,8.49
52.39,372.26,8.85
48.77,343.50,9.20
48.89,344.51,9.99
48.63,342.42,9.87
50.24,355.18,10.23
47.93,336.84,10.57
48.40,340.60,10.92
46.49,325.42,11.64
46.52,325.70,11.59
45.21,315.32,11.93
45.65,318.75,12.28
46.18,323.02,12.64
46.48,325.35,13.41
51.26,363.28,13.20
49.18,346.77,13.65
48.82,343.94,14.00
45.79,319.85,14.26
47.41,332.72,14.97
45.59,318.33,15.33
46.01,321.66,15.26
46.10,322.37,15.62
45.60,318.35,16.38
47.06,329.94,16.69
45.94,321.09,17.05
47.59,334.13,16.98
46.43,324.94,17.76
48.91,344.66,18.05
45.81,320.08,18.41
47.74,335.34,18.77
45.62,318.56,19.12
45.99,321.47,19.48
46.47,325.30,19.77
45.63,318.59,19.70
44.63,310.71,20.06
43.76,303.80,20.77
43.89,304.84,20.72
41.45,284.72,21.06
43.37,300.70,21.71
43.52,301.91,22.00
38.33,258.62,21.88
23.30,113.43,22.31
16.22,0.00,21.91
16.01,0.00,21.20
16.02,0.00,20.84
16.07,0.00,20.60
16.14,0.00,20.25
16.16,0.00,20.20
16.08,0.00,19.84
16.14,0.00,19.58
16.02,0.00,19.24
16.10,0.00,18.77
16.06,0.00,18.10
16.06,0.00,18.17
16.17,0.00,17.87
15.95,0.00,17.52
16.08,0.00,17.17
16.12,0.00,16.91
16.11,0.00,16.45
16.08,0.00,16.04
16.04,0.00,15.69
16.02,0.00,15.33
16.17,0.00,14.97
16.06,0.00,14.62
16.06,0.00,14.26
16.15,0.00,13.49
16.10,0.00,13.14
16.00,0.00,13.29
16.04,0.00,12.90
16.09,0.00,12.54
16.15,0.00,12.28
16.07,0.00,11.37
16.07,0.00,10.99
15.99,0.00,10.63
16.05,0.00,10.29
16.11,0.00,10.34
16.04,0.00,10.06
16.13,0.00,9.39
16.08,0.00,8.86
16.06,0.00,8.51
15.99,0.00,8.25
16.11,0.00,8.35
16.05,0.00,7.93
16.08,0.00,7.15
16.08,0.00,6.38
16.06,0.00,6.38
16.02,0.00,6.19
16.19,0.00,6.04
16.08,0.00,6.04
16.14,0.00,6.02
16.10,0.00,6.14
16.00,0.00,6.04
16.10,0.00,6.04
16.04,0.00,6.04
16.13,0.00,6.14
16.05,0.00,6.14
16.07,0.00,6.04
16.06,0.00,6.04
16.06,0.00,6.02
16.06,0.00,6.04
