analogValue,load,distance
16.35,2.19,5.97
16.43,3.73,5.96
16.36,2.36,5.94
16.35,2.07,5.94
16.34,1.94,5.96
16.33,1.77,5.96
16.33,1.69,5.94
16.42,3.61,5.94
16.51,5.56,6.19
45.97,321.28,6.48
66.31,482.31,6.79
51.89,368.27,7.08
48.25,339.36,7.42
51.81,367.60,7.78
48.19,338.91,8.08
48.82,343.95,8.44
47.80,335.85,8.73
46.76,327.61,9.09
46.41,324.78,9.43
47.68,334.85,9.73
45.86,320.42,10.09
45.89,320.68,10.38
45.16,314.90,10.74
45.73,319.40,11.52
44.00,305.69,11.81
43.98,305.56,12.17
45.89,320.66,12.51
44.35,308.46,12.40
44.65,310.86,12.76
44.84,312.34,13.42
45.19,315.12,13.71
43.88,304.72,14.07
43.86,304.55,14.43
45.01,313.70,14.82
42.51,293.61,14.67
43.65,302.91,15.02
43.96,305.36,15.79
42.90,296.83,15.67
43.62,302.67,16.03
43.52,301.88,16.81
43.18,299.15,17.10
42.89,296.76,17.44
42.83,296.29,17.80
43.69,303.21,18.58
42.37,292.44,18.92
43.27,299.94,18.80
42.98,297.55,18.75
41.88,288.33,19.52
42.19,290.90,19.41
43.02,297.82,19.75
42.09,290.09,20.52
41.84,287.98,20.42
42.97,297.40,20.77
42.32,291.97,21.54
42.94,297.16,21.42
42.69,295.07,21.76
41.32,283.62,22.41
41.91,288.56,22.71
41.51,285.17,22.65
42.87,296.59,23.41
41.76,287.30,23.72
42.08,290.01,24.08
43.54,302.05,24.84
36.24,241.14,25.49
17.27,21.50,24.96
16.29,0.87,24.60
16.36,2.27,23.84
16.29,0.81,23.48
16.26,0.18,23.31
16.32,1.43,22.54
16.43,3.83,22.19
16.32,1.39,21.83
16.31,1.28,21.90
16.35,2.16,21.52
16.36,2.37,20.83
16.33,1.60,20.47
16.23,0.00,20.43
16.31,1.28,20.18
16.36,2.24,19.82
16.25,0.00,19.36
16.33,1.77,19.16
16.28,0.67,18.80
16.27,0.45,18.46
16.35,2.03,18.10
16.26,0.15,17.75
16.36,2.25,17.39
16.31,1.20,17.03
16.34,1.96,16.69
16.23,0.00,15.93
16.36,2.24,15.67
16.29,0.75,15.67
16.33,1.69,15.31
16.38,2.75,15.07
16.41,3.50,14.70
16.31,1.22,13.93
16.26,0.31,13.59
16.33,1.70,13.22
16.37,2.54,12.88
16.28,0.74,13.00
16.32,1.46,12.22
16.29,0.82,11.88
16.23,0.00,11.42
16.20,0.00,11.16
16.33,1.75,10.80
16.19,0.00,10.75
16.38,2.73,10.04
16.30,1.11,9.78
16.33,1.72,9.44
16.26,0.20,9.09
16.25,0.00,8.63
16.36,2.27,8.85
16.23,0.00,7.98
16.32,1.53,7.72
16.37,2.64,6.96
16.27,0.34,7.01
16.30,1.11,7.13
16.31,1.25,6.36
16.27,0.36,6.06
16.22,0.00,5.92
16.30,1.06,5.99
16.32,1.41,5.96
