analogValue,load,distance
16.20,0.00,6.07
16.21,0.00,6.02
16.22,0.00,5.97
16.23,0.00,5.97
16.23,0.00,5.99
16.27,0.51,5.96
16.22,0.00,6.07
16.14,0.00,6.09
16.12,0.00,6.07
16.26,0.29,6.01
16.24,0.00,6.62
16.28,0.65,6.60
32.40,208.99,6.53
74.22,543.94,7.25
60.06,432.96,7.61
66.49,483.72,7.91
54.17,386.38,8.27
58.49,420.50,8.13
55.38,395.92,8.92
53.85,383.79,9.68
56.29,403.14,9.97
52.55,373.53,9.85
56.30,403.19,10.21
54.12,385.99,10.57
55.04,393.29,11.28
54.66,390.24,11.64
54.68,390.42,11.52
56.03,401.06,11.47
53.89,384.16,12.66
55.17,394.25,12.88
54.53,389.18,13.29
54.79,391.23,13.19
55.53,397.13,13.44
54.46,388.61,14.19
56.05,401.27,14.60
54.57,389.56,14.43
55.58,397.54,14.73
53.05,377.43,15.50
51.93,368.59,15.86
54.52,389.14,16.21
53.73,382.82,16.57
55.01,393.03,16.86
55.16,394.20,16.81
54.97,392.70,17.58
53.96,384.68,17.87
53.61,381.89,18.17
51.97,368.88,18.12
53.46,380.71,18.46
53.90,384.18,18.75
54.16,386.25,19.12
53.54,381.37,19.41
53.68,382.46,19.77
50.84,359.96,20.13
49.13,346.34,20.43
50.58,357.89,20.79
52.22,370.92,21.13
53.12,378.05,21.42
54.04,385.35,21.74
54.33,387.58,22.43
53.89,384.11,22.31
50.57,357.80,22.66
52.13,370.19,23.43
52.72,374.87,23.74
52.16,370.38,24.09
32.28,208.00,24.55
16.33,1.71,23.84
16.17,0.00,23.51
16.19,0.00,23.16
16.20,0.00,22.39
16.14,0.00,22.03
16.22,0.00,22.15
16.11,0.00,21.39
16.15,0.00,21.56
16.18,0.00,20.67
16.21,0.00,20.01
16.19,0.00,20.06
16.18,0.00,19.72
16.24,0.00,19.41
16.18,0.00,19.06
16.13,0.00,18.60
16.13,0.00,18.77
16.16,0.00,17.95
16.10,0.00,17.70
16.17,0.00,17.68
16.24,0.00,17.34
16.20,0.00,17.35
16.16,0.00,17.49
16.25,0.00,16.78
16.15,0.00,16.40
16.16,0.00,15.62
16.13,0.00,14.85
16.18,0.00,15.02
16.15,0.00,14.67
16.21,0.00,14.36
16.21,0.00,13.90
16.15,0.00,13.14
16.18,0.00,12.78
16.16,0.00,12.83
16.19,0.00,12.49
16.19,0.00,11.77
16.15,0.00,11.52
16.19,0.00,11.47
16.14,0.00,11.13
16.14,0.00,10.77
16.20,0.00,10.46
16.10,0.00,9.70
16.16,0.00,9.34
16.16,0.00,8.98
16.10,0.00,8.63
16.10,0.00,8.34
16.16,0.00,8.08
16.17,0.00,7.62
16.18,0.00,7.27
16.14,0.00,6.91
16.16,0.00,6.60
16.20,0.00,6.36
16.20,0.00,6.14
16.12,0.00,6.09
16.17,0.00,6.02
16.17,0.00,5.99
16.20,0.00,5.97
