analogValue,load,distance
15.92,1.54,6.06
15.91,1.32,5.94
15.91,1.18,5.94
15.84,0.00,5.97
15.91,1.28,5.96
15.95,2.41,5.96
15.93,1.66,5.96
15.91,1.21,5.96
15.94,2.15,5.96
15.90,0.91,5.94
15.95,2.51,5.96
15.89,0.58,5.96
15.96,2.63,5.96
16.01,4.25,6.02
55.91,406.75,6.43
80.24,597.68,7.13
59.82,437.65,7.01
67.04,494.67,7.37
63.88,469.71,7.66
64.14,471.75,8.03
66.21,488.07,8.32
60.44,442.50,8.68
62.30,457.22,8.56
57.31,417.87,9.32
59.04,431.52,10.11
59.92,438.40,9.97
58.73,429.03,10.69
58.14,424.37,10.63
58.71,428.88,11.40
58.60,428.05,11.69
57.32,417.93,11.64
56.93,414.80,11.94
56.87,414.39,12.28
57.20,416.99,12.59
58.24,425.16,12.93
57.71,420.96,13.24
57.57,419.91,13.95
55.60,404.35,14.19
56.46,411.10,14.55
55.34,402.30,14.85
56.70,413.02,15.19
55.00,399.62,15.55
53.84,390.44,16.33
54.71,397.32,16.21
53.31,386.25,16.50
53.62,388.68,16.45
54.39,394.76,17.22
54.36,394.57,17.52
55.06,400.07,17.46
53.70,389.34,17.75
53.79,390.03,18.46
53.33,386.43,18.41
52.02,376.01,19.18
52.11,376.78,19.48
52.92,383.13,19.41
52.47,379.57,19.70
52.03,376.10,20.06
51.72,373.69,20.84
51.77,374.09,21.13
51.22,369.74,21.01
53.14,384.90,21.37
52.62,380.80,22.43
52.51,379.90,22.31
51.62,372.90,22.66
45.99,328.43,23.38
43.38,307.80,23.38
27.01,162.20,22.88
15.97,2.89,22.68
15.80,0.00,22.37
15.88,0.40,22.02
15.90,0.81,22.08
15.85,0.00,21.20
15.80,0.00,20.86
15.85,0.00,20.66
15.91,1.20,20.30
15.87,0.01,19.86
15.87,0.07,19.07
15.88,0.16,18.41
15.81,0.00,18.05
15.89,0.47,17.70
15.83,0.00,17.41
15.83,0.00,17.46
15.90,0.77,17.51
15.81,0.00,16.81
15.84,0.00,16.45
15.86,0.00,16.50
15.87,0.00,16.25
15.92,1.42,16.21
15.83,0.00,15.96
15.82,0.00,15.09
15.90,0.86,14.43
15.82,0.00,14.00
15.85,0.00,14.17
15.87,0.09,13.39
15.89,0.47,13.05
15.80,0.00,12.59
15.89,0.49,12.40
15.88,0.38,12.47
15.86,0.00,11.59
15.89,0.60,11.76
15.83,0.00,11.30
15.90,0.80,10.63
15.85,0.00,10.16
15.83,0.00,9.87
15.89,0.69,9.63
15.86,0.00,9.56
15.86,0.00,8.86
15.88,0.29,8.51
15.87,0.00,8.15
15.84,0.00,7.79
15.86,0.00,7.96
15.80,0.00,7.15
15.83,0.00,6.79
15.81,0.00,6.07
15.81,0.00,6.18
15.85,0.00,5.96
15.87,0.04,5.96
15.89,0.65,5.94
15.88,0.38,5.96
15.85,0.00,5.97
15.85,0.00,5.99
