analogValue,load,distance
15.90,0.87,6.09
15.89,0.59,5.96
15.89,0.64,5.84
15.87,0.12,5.96
15.86,0.00,5.97
15.90,0.85,6.04
15.90,0.81,5.96
15.92,1.55,5.94
15.88,0.41,5.96
15.92,1.62,5.96
15.87,0.00,5.97
15.90,0.81,5.96
16.06,5.58,6.19
43.57,309.34,6.07
77.66,577.50,6.84
61.89,453.96,7.13
58.25,425.24,7.49
61.77,453.04,7.78
56.83,414.01,7.72
58.30,425.61,8.51
55.63,404.53,8.80
54.98,399.47,9.15
54.49,395.58,9.03
54.49,395.54,9.80
54.46,395.34,10.51
53.50,387.73,10.86
51.41,371.25,11.21
52.61,380.75,11.09
53.51,387.84,11.04
52.99,383.72,11.81
53.16,385.09,12.11
53.08,384.46,12.00
52.83,382.47,11.94
52.71,381.47,12.64
52.17,377.21,13.41
52.70,381.44,14.02
51.44,371.51,13.97
51.85,374.69,14.84
51.88,374.95,15.02
51.29,370.27,15.79
52.42,379.24,15.74
51.58,372.58,16.10
51.55,372.33,16.38
52.97,383.55,16.74
52.32,378.46,17.10
51.84,374.65,17.41
53.59,388.45,17.75
52.61,380.75,17.70
52.87,382.77,18.00
52.84,382.55,17.93
52.79,382.10,18.24
52.61,380.74,18.58
52.22,377.65,18.89
53.03,384.01,19.24
52.24,377.79,19.94
51.31,370.41,20.30
53.77,389.90,21.08
51.66,373.23,21.71
51.30,370.38,22.02
51.61,372.80,21.95
50.31,362.56,22.31
51.22,369.74,22.19
51.21,369.66,22.54
51.04,368.33,22.83
49.56,356.66,23.19
45.02,320.79,23.79
31.54,209.04,23.31
15.91,1.13,23.07
15.79,0.00,22.70
15.79,0.00,22.70
15.81,0.00,21.98
15.91,1.23,21.73
15.89,0.52,21.78
15.90,0.95,21.49
15.84,0.00,21.03
15.86,0.00,20.67
15.81,0.00,19.89
15.88,0.17,19.65
15.80,0.00,19.19
15.86,0.00,18.53
15.85,0.00,18.17
15.82,0.00,18.14
15.82,0.00,17.83
15.84,0.00,17.58
15.85,0.00,17.22
15.83,0.00,16.86
15.85,0.00,16.50
15.85,0.00,16.21
15.83,0.00,16.28
15.83,0.00,15.93
15.84,0.00,15.57
15.80,0.00,15.30
15.82,0.00,14.85
15.81,0.00,14.50
15.79,0.00,14.14
15.84,0.00,13.48
15.89,0.54,13.02
15.88,0.27,12.76
15.86,0.00,12.35
15.80,0.00,12.00
15.86,0.00,11.65
15.84,0.00,11.30
15.83,0.00,10.94
15.85,0.00,10.63
15.85,0.00,10.29
15.84,0.00,10.34
15.86,0.00,10.11
15.81,0.00,9.37
15.82,0.00,8.92
15.87,0.00,8.58
15.89,0.57,8.32
15.81,0.00,7.86
15.86,0.00,7.55
15.87,0.04,7.30
15.82,0.00,6.86
15.88,0.15,6.60
15.77,0.00,6.14
15.81,0.00,6.04
15.87,0.14,5.96
15.78,0.00,5.99
15.79,0.00,5.97
