analogValue,load,distance
16.06,0.36,6.09
16.03,0.00,5.97
16.11,1.85,5.96
16.04,0.00,5.97
16.01,0.00,5.97
15.96,0.00,5.99
16.03,0.00,6.07
16.00,0.00,5.97
16.01,0.00,5.97
16.05,0.00,5.97
16.00,0.00,5.97
15.99,0.00,5.97
16.04,0.00,6.02
16.05,0.12,6.30
16.08,0.89,6.50
59.25,433.18,6.89
76.07,565.13,7.25
51.89,374.99,7.61
59.18,432.60,7.89
52.46,379.55,8.25
51.10,368.80,8.61
53.47,387.51,8.90
49.53,356.41,9.26
50.20,361.65,10.04
48.94,351.73,9.90
47.14,337.50,10.26
47.06,336.88,10.97
48.30,346.65,10.92
46.90,335.62,11.69
49.13,353.26,11.57
46.78,334.66,11.93
47.69,341.85,12.64
45.97,328.29,12.57
45.49,324.50,13.29
47.74,342.24,13.14
46.66,333.68,14.00
47.66,341.64,13.88
46.86,335.31,14.24
46.86,335.28,14.53
46.68,333.91,14.79
46.46,332.15,15.57
47.30,338.80,15.86
45.77,326.66,16.20
46.21,330.16,16.56
45.66,325.85,16.86
45.95,328.08,16.81
47.45,339.94,17.51
46.03,328.74,17.87
45.66,325.79,17.81
46.18,329.90,18.10
45.09,321.30,18.46
45.21,322.29,19.16
45.10,321.42,19.53
44.34,315.42,19.87
45.45,324.16,20.23
45.15,321.80,20.54
45.08,321.25,20.89
44.54,316.97,21.23
45.14,321.71,21.47
45.75,326.55,21.47
43.67,310.11,21.71
44.62,317.59,22.00
44.77,318.77,22.36
42.97,304.57,23.12
43.72,310.52,23.41
39.94,279.51,23.65
36.94,254.31,23.72
37.09,255.62,23.72
36.84,253.48,23.72
20.53,85.10,23.60
16.01,0.00,22.95
15.98,0.00,22.56
15.99,0.00,22.56
16.00,0.00,21.85
15.98,0.00,21.49
16.03,0.00,21.13
15.98,0.00,21.25
15.99,0.00,20.91
16.02,0.00,20.54
15.98,0.00,20.20
16.02,0.00,19.84
16.00,0.00,19.48
15.99,0.00,19.12
16.01,0.00,18.46
16.00,0.00,18.10
15.97,0.00,18.15
15.98,0.00,17.87
16.02,0.00,17.41
15.98,0.00,16.74
16.01,0.00,16.49
15.97,0.00,16.54
16.00,0.00,16.10
16.02,0.00,15.84
15.98,0.00,15.38
15.98,0.00,15.13
15.99,0.00,14.67
16.03,0.00,14.38
15.96,0.00,13.59
15.92,0.00,13.25
15.99,0.00,13.31
15.96,0.00,12.95
16.02,0.00,12.66
15.98,0.00,11.96
16.00,0.00,11.52
15.95,0.00,11.59
15.99,0.00,11.23
15.94,0.00,10.87
16.04,0.00,10.16
15.96,0.00,9.92
16.04,0.00,9.46
15.99,0.00,9.10
16.01,0.00,8.85
15.97,0.00,8.49
15.98,0.00,8.03
15.99,0.00,7.67
16.00,0.00,7.49
15.98,0.00,7.13
15.96,0.00,6.67
15.96,0.00,6.31
15.98,0.00,5.68
16.01,0.00,5.97
