analogValue,load,distance
30.78,194.30,18.46
30.91,195.67,18.41
30.90,195.59,18.41
30.88,195.36,18.41
30.91,195.66,18.41
30.89,195.47,18.05
30.89,195.46,18.46
30.86,195.13,18.41
30.89,195.53,18.41
30.90,195.62,18.05
30.85,195.03,18.05
30.89,195.47,18.05
30.88,195.41,18.05
30.89,195.52,18.05
30.89,195.44,18.48
30.88,195.36,18.46
30.85,195.04,18.05
30.88,195.35,18.05
30.90,195.58,18.05
30.89,195.46,18.05
30.91,195.68,18.46
