analogValue,load,distance
16.08,0.00,6.09
16.12,0.00,6.04
16.12,0.00,5.97
16.13,0.00,5.94
16.19,0.00,5.99
16.16,0.00,5.97
16.06,0.00,5.97
16.16,0.00,6.07
16.04,0.00,6.09
16.15,0.00,6.11
16.08,0.00,6.43
16.10,0.00,6.48
16.21,0.00,7.20
16.39,2.97,7.54
45.27,315.76,7.78
75.76,555.83,8.08
62.71,453.87,8.44
60.11,433.33,9.20
55.66,398.15,9.09
55.91,400.13,9.44
53.10,377.88,9.37
54.49,388.87,10.09
54.13,386.06,10.80
52.98,376.90,10.75
53.89,384.11,11.04
52.30,371.54,11.81
52.01,369.19,12.17
52.63,374.13,12.06
51.79,367.45,12.40
51.17,362.53,12.69
51.44,364.71,13.05
50.44,356.79,12.93
51.25,363.23,13.61
50.01,353.38,13.49
50.21,354.94,14.26
50.29,355.55,14.56
50.89,360.33,15.01
50.49,357.17,16.10
49.38,348.34,16.45
50.55,357.61,16.40
50.51,357.32,16.69
49.15,346.56,17.05
50.23,355.11,16.93
49.07,345.89,17.27
49.65,350.49,17.58
48.58,342.01,17.93
48.78,343.60,18.65
48.48,341.21,19.01
47.53,333.67,18.94
47.95,336.98,19.24
47.02,329.67,19.19
46.83,328.17,19.89
48.05,337.78,20.25
47.00,329.47,21.01
46.05,321.97,21.32
47.58,334.07,21.68
47.56,333.90,21.88
47.54,333.80,22.25
48.11,338.32,22.14
46.98,329.32,22.43
47.92,336.76,22.78
47.35,332.24,23.57
47.72,335.17,23.84
36.30,241.61,24.09
17.01,16.07,23.84
16.13,0.00,23.51
16.12,0.00,22.41
16.12,0.00,22.12
16.22,0.00,22.51
16.08,0.00,22.22
16.13,0.00,22.34
16.00,0.00,21.01
16.03,0.00,20.32
16.07,0.00,19.98
16.09,0.00,20.03
16.07,0.00,19.72
16.09,0.00,19.48
16.09,0.00,19.11
16.13,0.00,18.66
16.14,0.00,17.98
16.10,0.00,17.64
16.17,0.00,17.70
16.16,0.00,17.41
16.08,0.00,17.05
16.08,0.00,16.79
16.07,0.00,16.74
16.15,0.00,16.40
16.08,0.00,16.10
16.11,0.00,16.10
16.07,0.00,15.38
16.09,0.00,15.02
16.10,0.00,14.68
16.13,0.00,14.00
16.14,0.00,13.97
16.08,0.00,13.61
16.14,0.00,12.85
16.09,0.00,12.54
16.21,0.00,12.30
16.11,0.00,11.94
16.09,0.00,11.16
16.08,0.00,11.13
16.13,0.00,11.25
16.09,0.00,10.89
16.09,0.00,10.11
16.09,0.00,9.75
16.08,0.00,9.39
16.18,0.00,9.03
15.99,0.00,8.85
16.06,0.00,8.49
16.06,0.00,7.62
16.03,0.00,7.27
16.08,0.00,7.32
16.13,0.00,6.98
16.13,0.00,6.69
16.10,0.00,6.31
16.07,0.00,5.78
16.04,0.00,5.99
16.08,0.00,5.97
16.05,0.00,5.99
16.11,0.00,6.07
16.17,0.00,6.07
