analogValue,load,distance
16.19,0.00,5.97
16.26,0.16,5.96
16.22,0.00,6.07
16.16,0.00,5.94
16.08,0.00,5.99
16.13,0.00,5.92
16.23,0.00,5.97
16.26,0.23,5.96
16.18,0.00,5.97
16.21,0.00,5.97
16.13,0.00,5.92
16.25,0.00,6.07
16.15,0.00,6.02
16.21,0.00,6.02
16.20,0.00,5.68
37.62,252.72,6.41
71.20,520.50,6.60
50.98,361.02,7.01
62.28,450.49,7.30
50.73,359.09,7.66
53.67,382.39,8.03
52.32,371.65,8.73
50.54,357.54,8.68
52.95,376.69,9.03
49.23,347.19,9.37
49.86,352.20,9.68
48.21,339.05,10.04
48.51,341.43,10.75
47.47,333.21,10.69
48.78,343.58,11.04
46.34,324.24,11.40
47.71,335.15,12.11
47.64,334.58,12.05
47.72,335.24,12.40
47.51,333.53,13.12
46.00,321.59,13.48
47.67,334.83,13.73
46.28,323.79,14.02
45.63,318.64,13.95
46.05,321.93,13.90
44.77,311.79,14.26
45.75,319.55,14.97
46.02,321.74,15.74
46.14,322.63,16.10
46.21,323.20,16.40
46.08,322.22,16.74
44.89,312.75,17.10
44.16,307.00,17.46
44.56,310.11,17.75
43.08,298.32,18.10
43.39,300.84,18.05
44.63,310.72,18.34
44.13,306.74,18.70
44.21,307.35,19.41
44.52,309.81,19.77
43.05,298.13,20.13
43.38,300.77,20.84
44.33,308.30,20.77
43.51,301.84,21.13
43.32,300.26,21.78
42.76,295.63,22.07
44.40,308.85,22.00
42.23,291.23,22.36
41.64,286.28,22.65
40.81,279.36,23.00
38.55,260.45,23.14
36.27,241.40,23.12
16.83,12.40,22.54
16.23,0.00,22.56
16.14,0.00,22.27
16.11,0.00,21.51
16.09,0.00,22.08
16.10,0.00,21.78
16.04,0.00,20.84
16.21,0.00,20.98
16.13,0.00,20.60
16.14,0.00,19.84
16.09,0.00,19.07
16.13,0.00,18.80
16.15,0.00,18.48
16.17,0.00,18.12
16.10,0.00,18.17
16.14,0.00,17.81
16.10,0.00,17.88
16.10,0.00,17.15
16.17,0.00,16.81
16.11,0.00,16.47
16.11,0.00,16.10
16.03,0.00,15.74
16.15,0.00,15.07
16.13,0.00,14.72
16.04,0.00,14.26
16.17,0.00,14.31
16.16,0.00,13.65
16.17,0.00,13.19
16.10,0.00,13.25
16.16,0.00,12.90
16.17,0.00,12.64
16.14,0.00,12.18
16.14,0.00,11.47
16.07,0.00,11.06
16.12,0.00,11.18
16.09,0.00,10.92
16.17,0.00,10.06
16.07,0.00,9.70
16.20,0.00,9.34
16.07,0.00,8.98
16.10,0.00,8.63
16.14,0.00,8.27
16.04,0.00,7.91
16.10,0.00,7.55
16.13,0.00,6.84
16.11,0.00,6.45
16.15,0.00,6.50
16.14,0.00,6.55
16.17,0.00,6.02
16.10,0.00,6.14
16.09,0.00,6.07
16.08,0.00,6.04
16.12,0.00,5.97
16.05,0.00,6.04
