analogValue,load,distance
15.94,0.00,5.97
15.93,0.00,5.97
15.90,0.00,5.97
15.89,0.00,5.97
15.95,0.00,5.97
15.91,0.00,6.09
15.93,0.00,5.99
15.90,0.00,5.99
15.87,0.00,5.99
15.94,0.00,5.99
15.91,0.00,5.97
15.91,0.00,5.97
15.92,0.00,5.99
15.98,0.00,6.23
15.99,0.00,6.43
17.70,41.59,6.91
66.34,489.15,7.55
61.61,451.80,7.91
64.86,477.44,7.78
52.32,378.41,8.15
56.67,412.80,8.49
53.63,388.77,9.20
54.68,397.10,9.56
56.18,408.91,9.44
56.50,411.42,9.80
56.03,407.75,10.16
55.59,404.27,10.87
55.30,401.96,10.75
54.04,391.99,11.11
55.07,400.14,11.83
52.07,376.44,12.17
53.57,388.26,12.11
52.24,377.80,12.40
52.40,379.06,12.76
53.07,384.37,13.07
51.48,371.75,13.42
52.75,381.82,13.71
52.22,377.64,13.97
52.05,376.27,14.36
51.28,370.19,14.62
50.37,363.02,15.31
51.50,371.91,15.26
49.93,359.52,15.98
51.64,373.03,15.93
50.66,365.31,16.69
48.45,347.84,16.57
50.14,361.21,17.34
49.61,357.02,17.64
49.10,352.98,17.58
49.03,352.41,18.34
48.49,348.14,18.65
48.44,347.76,19.01
48.20,345.88,19.29
49.18,353.64,19.24
48.90,351.40,19.53
48.46,347.91,19.89
49.09,352.93,20.20
48.14,345.42,20.55
49.53,356.42,20.83
48.94,351.74,21.20
49.68,357.55,21.76
48.79,350.57,21.71
49.05,352.61,22.43
48.24,346.19,22.37
49.14,353.34,23.14
48.21,345.93,23.43
42.95,304.41,23.72
39.57,276.42,23.74
22.59,111.66,23.67
15.96,0.00,23.33
15.91,0.00,22.63
15.91,0.00,22.27
15.88,0.00,21.91
15.93,0.00,22.03
15.90,0.00,21.27
15.85,0.00,21.34
15.92,0.00,20.98
15.90,0.00,20.26
15.86,0.00,19.91
15.88,0.00,19.55
15.93,0.00,19.60
15.89,0.00,19.26
15.89,0.00,18.55
15.85,0.00,18.19
15.87,0.00,18.24
15.92,0.00,17.88
15.89,0.00,17.70
15.82,0.00,17.34
15.93,0.00,16.98
15.88,0.00,16.73
15.88,0.00,16.27
15.89,0.00,15.93
15.88,0.00,15.57
15.87,0.00,14.85
15.88,0.00,14.50
15.88,0.00,14.14
15.90,0.00,14.21
15.92,0.00,13.85
15.92,0.00,13.14
15.83,0.00,13.19
15.87,0.00,12.42
15.88,0.00,12.13
15.87,0.00,11.77
15.89,0.00,11.42
15.85,0.00,11.06
15.88,0.00,11.11
15.86,0.00,10.41
15.89,0.00,10.06
15.93,0.00,9.80
15.86,0.00,9.34
15.87,0.00,9.46
15.90,0.00,9.10
15.84,0.00,8.34
15.84,0.00,8.03
15.86,0.00,7.62
15.85,0.00,7.33
15.90,0.00,6.98
15.85,0.00,6.62
15.91,0.00,6.33
15.92,0.00,5.78
15.87,0.00,6.04
