analogValue,load,distance
16.22,0.00,5.97
16.09,0.00,5.97
16.14,0.00,5.97
16.19,0.00,6.07
16.17,0.00,6.07
16.15,0.00,6.02
16.11,0.00,5.99
16.21,0.00,5.99
16.20,0.00,5.97
16.22,0.00,5.96
16.49,5.00,6.31
49.95,352.86,6.13
72.54,530.92,6.89
63.46,459.79,7.25
53.43,380.49,7.61
56.69,406.30,7.91
54.79,391.26,8.25
52.40,372.28,8.20
53.36,379.93,8.98
53.09,377.78,9.68
51.95,368.71,10.04
49.45,348.95,10.40
51.25,363.19,10.28
49.97,353.01,10.63
49.22,347.09,10.99
48.40,340.62,11.28
48.77,343.51,11.64
48.35,340.19,12.00
47.69,334.98,12.35
48.66,342.64,13.07
47.56,333.95,13.00
47.54,333.80,13.66
46.52,325.66,13.54
47.24,331.40,14.00
47.22,331.27,14.36
46.09,322.24,15.07
47.60,334.24,15.33
46.43,324.96,15.69
47.19,331.01,16.03
45.55,317.97,16.38
47.25,331.50,16.74
44.84,312.36,17.10
46.59,326.27,17.41
45.32,316.14,17.75
44.85,312.44,17.70
44.78,311.89,18.05
44.34,308.36,18.77
45.78,319.77,19.11
44.59,310.34,19.06
45.14,314.72,19.41
45.15,314.78,20.18
42.99,297.58,20.06
42.91,296.94,20.43
44.93,313.10,21.18
44.50,309.70,21.49
43.10,298.49,21.73
43.90,304.92,21.73
44.48,309.52,22.43
43.46,301.43,22.78
42.22,291.14,23.07
44.38,308.68,23.43
43.29,300.08,23.79
43.42,301.12,24.14
43.87,304.70,24.50
43.00,297.71,24.79
28.38,168.31,24.84
16.15,0.00,24.45
16.18,0.00,24.09
16.10,0.00,23.74
16.15,0.00,23.50
16.19,0.00,23.16
16.17,0.00,22.82
16.11,0.00,22.44
16.19,0.00,21.68
16.09,0.00,21.81
16.07,0.00,21.39
16.16,0.00,21.03
16.13,0.00,20.77
16.17,0.00,19.91
16.20,0.00,19.65
16.09,0.00,19.70
16.12,0.00,18.94
16.09,0.00,18.48
16.12,0.00,18.24
16.17,0.00,17.88
16.14,0.00,17.93
16.14,0.00,17.58
16.19,0.00,17.22
16.11,0.00,16.93
16.16,0.00,16.61
16.16,0.00,16.57
16.21,0.00,15.81
16.09,0.00,15.45
16.16,0.00,14.67
16.11,0.00,14.73
16.08,0.00,13.97
16.08,0.00,13.61
16.16,0.00,13.25
16.11,0.00,13.31
16.11,0.00,12.54
16.08,0.00,12.18
16.16,0.00,11.83
16.12,0.00,11.47
16.10,0.00,11.13
16.12,0.00,11.18
16.19,0.00,10.82
16.12,0.00,10.11
16.12,0.00,9.75
16.14,0.00,9.39
16.06,0.00,9.46
16.07,0.00,9.10
16.05,0.00,8.34
16.14,0.00,7.98
16.21,0.00,7.21
16.15,0.00,6.86
16.12,0.00,6.91
16.09,0.00,6.55
16.15,0.00,6.19
16.12,0.00,6.04
16.15,0.00,5.97
16.14,0.00,6.07
