analogValue,load,distance
16.04,0.00,5.97
16.01,0.00,5.97
16.05,0.00,5.97
16.06,0.00,6.07
16.14,0.00,5.96
16.02,0.00,5.99
16.09,0.00,5.68
16.07,0.00,6.38
16.06,0.00,7.03
51.23,369.85,7.44
69.41,513.18,7.37
50.79,366.30,7.72
56.12,408.42,8.08
54.00,391.73,8.80
49.07,352.77,9.15
53.82,390.31,9.02
49.15,353.35,9.37
52.50,379.88,10.16
50.41,363.37,10.04
51.95,375.49,10.80
50.15,361.27,10.69
50.04,360.41,11.04
49.83,358.79,11.81
50.22,361.86,12.11
47.43,339.79,12.05
48.69,349.78,12.35
48.31,346.72,12.69
47.85,343.10,13.05
48.65,349.47,13.66
46.84,335.14,13.71
47.99,344.20,14.31
49.41,355.41,14.26
47.22,338.15,14.72
46.22,330.26,15.38
45.68,325.97,15.26
49.18,353.59,15.62
46.32,331.06,16.40
46.17,329.87,16.69
47.21,338.07,16.62
47.12,337.35,17.41
45.80,326.94,17.70
45.15,321.82,18.05
45.72,326.30,17.98
45.76,326.63,18.70
45.85,327.30,19.06
46.43,331.91,19.01
46.46,332.11,19.77
46.63,333.51,19.65
46.49,332.38,19.99
46.68,333.87,20.77
47.05,336.81,21.08
47.38,339.37,21.42
46.13,329.49,21.66
46.73,334.27,22.00
46.63,333.48,21.88
45.42,323.95,22.65
44.11,313.57,22.95
45.28,322.84,23.31
42.91,304.11,23.65
22.70,112.87,23.60
16.07,0.00,23.38
16.04,0.00,22.94
16.05,0.00,22.15
16.02,0.00,22.22
16.06,0.00,22.02
16.03,0.00,21.61
16.04,0.00,20.79
16.02,0.00,20.54
16.04,0.00,20.18
16.02,0.00,19.82
16.02,0.00,19.38
16.03,0.00,19.02
16.02,0.00,18.75
16.02,0.00,18.72
16.02,0.00,18.36
16.00,0.00,18.10
16.01,0.00,17.81
16.02,0.00,17.39
16.02,0.00,17.10
16.01,0.00,16.74
16.00,0.00,15.98
16.04,0.00,16.03
16.03,0.00,15.26
16.01,0.00,15.33
16.00,0.00,14.97
16.01,0.00,14.19
16.02,0.00,14.26
16.00,0.00,13.49
16.02,0.00,13.14
16.00,0.00,13.36
16.00,0.00,12.47
16.04,0.00,12.13
16.05,0.00,11.76
16.04,0.00,11.42
16.03,0.00,11.06
16.01,0.00,10.70
16.02,0.00,10.77
16.00,0.00,10.06
16.02,0.00,9.80
16.00,0.00,9.34
16.05,0.00,8.98
16.02,0.00,8.63
16.05,0.00,8.27
16.01,0.00,8.32
16.01,0.00,7.62
16.04,0.00,7.27
16.02,0.00,7.03
16.01,0.00,6.65
15.99,0.00,6.19
16.01,0.00,6.04
15.99,0.00,5.97
16.03,0.00,5.99
16.02,0.00,5.97
16.03,0.00,6.07
16.02,0.00,5.97
16.01,0.00,5.99
16.02,0.00,5.99
16.03,0.00,5.97
16.03,0.00,6.07
15.99,0.00,5.97
16.02,0.00,5.97
