analogValue,load,distance
16.12,0.00,5.97
16.11,0.00,6.06
16.09,0.00,6.07
16.06,0.00,5.97
16.10,0.00,5.97
16.08,0.00,5.97
16.10,0.00,5.97
16.09,0.00,6.07
16.11,0.00,6.09
16.10,0.00,6.33
16.12,0.00,6.60
16.25,3.23,7.03
57.15,416.56,6.91
70.73,523.48,7.61
59.87,438.01,7.96
61.37,449.91,8.25
56.20,409.03,8.61
56.68,412.82,8.97
57.81,421.79,9.26
54.50,395.63,10.04
56.05,407.88,9.92
54.53,395.85,10.23
53.04,384.14,10.58
54.05,392.11,10.92
51.17,369.35,11.23
52.26,377.91,11.57
51.36,370.86,12.28
53.32,386.33,12.23
54.29,393.98,13.00
52.23,377.70,12.88
52.94,383.36,13.65
51.90,375.12,13.53
51.63,372.99,13.88
52.55,380.21,14.50
50.54,364.35,14.43
51.23,369.79,15.21
51.04,368.33,15.50
51.60,372.71,15.86
50.74,365.91,16.21
49.98,359.96,16.93
50.21,361.73,16.45
49.69,357.65,17.22
50.39,363.18,17.51
49.88,359.17,17.46
49.35,354.94,18.22
49.06,352.66,18.51
48.87,351.20,18.46
49.76,358.20,19.23
49.51,356.19,19.52
50.79,366.30,19.87
48.32,346.85,20.23
49.06,352.68,20.13
47.50,340.36,20.49
48.63,349.25,21.25
47.55,340.72,21.13
48.43,347.73,21.76
46.85,335.24,22.05
46.62,333.38,22.00
47.37,339.31,22.36
46.01,328.56,23.07
45.32,323.13,23.43
45.78,326.74,23.79
28.98,183.47,23.84
16.13,0.00,23.46
16.06,0.00,23.22
16.08,0.00,22.90
16.06,0.00,22.19
16.06,0.00,21.85
16.07,0.00,21.49
16.08,0.00,21.44
16.09,0.00,21.08
16.08,0.00,20.38
16.08,0.00,20.54
16.08,0.00,20.18
16.09,0.00,19.82
16.09,0.00,19.46
16.08,0.00,19.11
16.07,0.00,18.65
16.08,0.00,18.41
16.06,0.00,18.05
16.09,0.00,17.64
16.08,0.00,17.41
16.07,0.00,17.05
16.06,0.00,16.27
16.11,0.00,16.38
16.08,0.00,15.98
16.09,0.00,15.60
16.09,0.00,15.26
16.07,0.00,14.90
16.08,0.00,14.65
16.04,0.00,13.95
16.06,0.00,13.49
16.07,0.00,13.14
16.07,0.00,12.78
16.05,0.00,12.83
16.04,0.00,12.47
16.08,0.00,12.18
16.07,0.00,11.40
16.08,0.00,11.16
16.04,0.00,10.70
16.08,0.00,10.34
16.10,0.00,9.99
16.07,0.00,9.70
16.09,0.00,9.34
16.06,0.00,8.98
16.09,0.00,8.63
16.07,0.00,8.27
16.07,0.00,8.44
16.06,0.00,7.62
16.09,0.00,7.27
16.07,0.00,6.91
16.11,0.00,6.65
16.08,0.00,6.26
16.08,0.00,6.02
16.06,0.00,6.07
16.07,0.00,5.97
16.06,0.00,5.99
16.06,0.00,5.97
16.06,0.00,5.97
16.05,0.00,6.07
16.05,0.00,5.97
