analogValue,load,distance
16.01,0.00,5.97
16.05,0.00,6.07
16.00,0.00,5.97
16.04,0.00,6.07
16.03,0.00,5.97
16.01,0.00,5.97
16.02,0.00,5.97
15.99,0.00,5.97
15.99,0.00,5.97
16.01,0.00,6.24
17.15,30.34,6.53
64.84,477.32,6.89
72.87,540.18,7.18
59.07,431.71,7.55
57.35,418.11,7.84
53.92,391.09,8.20
57.30,417.75,8.56
58.61,428.06,9.27
54.28,393.89,9.20
54.20,393.28,9.51
54.84,398.32,9.85
52.84,382.52,10.21
53.61,388.59,10.50
52.85,382.64,10.86
51.89,375.01,11.16
52.92,383.16,11.52
51.25,369.97,11.88
53.73,389.59,12.59
52.67,381.18,12.52
52.42,379.24,12.83
51.90,375.11,13.17
50.09,360.82,13.78
51.45,371.53,14.24
50.38,363.11,14.50
50.89,367.16,14.79
52.80,382.21,14.84
50.60,364.80,15.50
51.89,375.05,15.79
50.96,367.70,16.16
51.74,373.85,16.45
50.81,366.47,16.38
51.26,370.07,16.74
51.72,373.65,17.46
49.93,359.54,17.81
50.82,366.57,18.17
51.05,368.36,18.46
50.17,361.45,18.82
50.95,367.63,19.18
51.37,370.91,19.46
49.31,354.62,19.82
49.76,358.24,20.18
50.16,361.40,20.54
50.12,361.08,20.84
49.74,358.04,21.18
50.34,362.78,21.47
49.72,357.90,21.42
48.57,348.79,21.64
48.99,352.16,21.95
49.93,359.51,22.29
47.69,341.82,23.07
48.45,347.83,23.34
45.58,325.19,23.65
41.20,290.06,23.79
40.97,288.14,23.77
31.24,206.55,23.72
16.06,0.34,22.97
15.99,0.00,22.68
16.00,0.00,22.73
15.98,0.00,21.97
15.99,0.00,21.73
15.99,0.00,21.25
15.98,0.00,21.37
16.00,0.00,21.01
16.01,0.00,20.25
15.98,0.00,19.89
15.98,0.00,19.55
15.98,0.00,19.19
15.99,0.00,18.84
16.00,0.00,18.89
16.00,0.00,18.63
15.96,0.00,18.32
15.98,0.00,17.98
15.98,0.00,17.52
15.98,0.00,17.29
15.95,0.00,17.01
15.97,0.00,16.56
16.02,0.00,16.21
15.97,0.00,15.86
15.99,0.00,15.09
16.01,0.00,14.82
15.94,0.00,14.79
15.99,0.00,14.50
16.01,0.00,13.73
16.01,0.00,13.46
15.98,0.00,13.02
16.01,0.00,12.66
15.93,0.00,12.40
15.93,0.00,12.35
15.99,0.00,12.06
15.99,0.00,11.40
15.99,0.00,10.94
16.01,0.00,10.58
15.96,0.00,10.23
16.01,0.00,10.28
15.96,0.00,9.94
16.02,0.00,9.27
15.94,0.00,8.86
15.97,0.00,8.51
15.95,0.00,8.15
16.00,0.00,7.81
15.98,0.00,7.86
15.99,0.00,7.15
15.95,0.00,6.79
15.98,0.00,6.43
16.00,0.00,6.21
15.96,0.00,5.97
15.98,0.00,5.97
15.99,0.00,5.97
15.94,0.00,5.97
15.98,0.00,5.97
16.00,0.00,5.97
