analogValue,load,distance
15.87,0.00,5.99
15.89,0.00,5.97
15.94,0.00,5.97
15.94,0.00,5.97
15.88,0.00,6.09
15.95,0.00,5.97
15.95,0.00,5.97
15.93,0.00,5.97
15.88,0.00,5.97
15.96,0.00,5.99
15.97,0.00,5.99
15.94,0.00,6.07
15.90,0.00,6.04
15.93,0.00,6.31
21.11,93.58,6.65
65.12,479.51,7.01
71.04,525.88,6.91
55.19,401.08,7.67
54.80,398.02,8.03
55.98,407.30,8.73
53.88,390.78,8.68
54.45,395.24,9.03
51.77,374.08,9.32
52.55,380.24,9.68
52.41,379.14,10.40
50.41,363.34,10.33
50.35,362.88,10.69
50.37,362.99,10.99
48.81,350.70,11.76
50.76,366.08,12.06
49.59,356.87,12.00
49.94,359.60,12.35
50.39,363.15,12.64
49.08,352.82,13.41
51.06,368.46,13.31
48.12,345.21,14.00
48.71,349.94,13.85
49.37,355.08,14.31
48.10,345.09,14.92
49.38,355.19,15.26
49.04,352.53,15.57
49.43,355.63,15.50
48.39,347.42,16.27
47.73,342.20,16.57
48.81,350.71,16.52
47.70,341.94,17.29
48.40,347.45,17.58
47.69,341.84,17.93
48.02,344.46,18.22
48.22,346.07,18.17
47.12,337.31,18.89
46.97,336.13,19.23
47.04,336.73,19.58
47.14,337.47,19.89
47.34,339.10,20.25
48.19,345.77,20.60
46.71,334.12,20.47
47.02,336.59,21.25
48.04,344.58,21.54
46.75,334.45,21.49
47.99,344.22,21.66
47.62,341.28,22.02
48.15,345.51,22.77
48.12,345.26,22.65
47.24,338.28,23.43
43.82,311.24,23.72
39.68,277.26,23.79
38.12,264.22,23.79
37.95,262.76,23.79
18.15,50.39,23.67
15.90,0.00,23.34
15.84,0.00,22.56
15.91,0.00,22.22
15.86,0.00,22.32
15.87,0.00,21.66
15.87,0.00,21.20
15.85,0.00,21.27
15.92,0.00,21.06
15.91,0.00,20.32
15.88,0.00,20.26
15.88,0.00,19.91
15.84,0.00,19.53
15.89,0.00,19.18
15.85,0.00,18.84
15.89,0.00,18.53
15.90,0.00,18.19
15.89,0.00,17.83
15.89,0.00,17.58
15.90,0.00,16.79
15.94,0.00,16.86
15.89,0.00,16.67
15.84,0.00,16.21
15.87,0.00,15.86
15.87,0.00,15.50
15.84,0.00,14.73
15.85,0.00,14.79
15.89,0.00,14.43
15.89,0.00,14.14
15.86,0.00,13.48
15.87,0.00,13.12
15.85,0.00,12.76
15.94,0.00,12.30
15.82,0.00,12.42
15.90,0.00,12.06
15.87,0.00,11.30
15.88,0.00,11.04
15.88,0.00,10.58
15.90,0.00,10.23
15.87,0.00,9.87
15.87,0.00,9.94
15.85,0.00,9.22
15.84,0.00,8.97
15.86,0.00,8.51
15.87,0.00,8.15
15.88,0.00,7.79
15.87,0.00,7.50
15.88,0.00,7.57
15.84,0.00,6.79
15.87,0.00,6.43
15.85,0.00,6.07
15.89,0.00,5.97
