Slice,Count,Total Area,Average Size,%Area,Perim.,Circ.,Solidity
W006_G1_1_para_AtrTa.TIF,28,0.663,0.024,0.552,1.29,0.241,0.531
W006_G1_2_para_AtrTa.TIF,25,0.424,0.017,0.313,1.02,0.257,0.557
W006_G1_3_para_AtrTa.TIF,15,0.274,0.018,0.228,1.033,0.278,0.572
W006_G1_4_para_AtrTa.TIF,19,0.579,0.03,0.482,1.403,0.204,0.556
W006_G1_6_perp_AtrTa.TIF,25,0.694,0.028,0.577,1.389,0.246,0.543
W006_G1_7_perp_AtrTa.TIF,24,0.797,0.033,0.663,1.541,0.244,0.55
W006_G1_8_perp_AtrTa.TIF,26,0.752,0.029,0.626,1.588,0.185,0.478
W006_G1_9_perp_AtrTa.TIF,13,0.668,0.051,0.556,2.545,0.208,0.499
W006_G2_1_para_AtrTa.TIF,21,0.543,0.026,0.452,1.381,0.237,0.527
W006_G2_2_para_AtrTa.TIF,21,0.702,0.033,0.584,1.757,0.182,0.465
W006_G2_3_para_AtrTa.TIF,27,0.793,0.029,0.66,1.46,0.249,0.518
W006_G2_4_para_AtrTa.TIF,18,0.419,0.023,0.349,1.283,0.221,0.539
W006_G2_6_perp_AtrTa.TIF,23,0.506,0.022,0.421,1.222,0.236,0.568
W006_G2_7_perp_AtrTa.TIF,39,0.979,0.025,0.815,1.367,0.22,0.521
W006_G2_8_perp_AtrTa.TIF,25,0.605,0.024,0.504,1.254,0.251,0.571
W006_G2_9_perp_AtrTa.TIF,21,0.343,0.016,0.285,1.009,0.261,0.551
W006_G3_1_para_AtrTa.TIF,19,0.599,0.032,0.499,1.568,0.235,0.528
W006_G3_2_para_AtrTa.TIF,13,0.414,0.032,0.345,1.454,0.369,0.657
W006_G3_3_para_AtrTa.TIF,12,0.279,0.023,0.233,1.178,0.282,0.62
W006_G3_4_para_AtrTa.TIF,24,0.467,0.019,0.389,1.125,0.244,0.528
W006_G3_6_perp_AtrTa.TIF,15,0.43,0.029,0.358,1.412,0.21,0.485
W006_G3_7_perp_AtrTa.TIF,15,0.476,0.032,0.397,1.769,0.164,0.443
W006_G3_8_perp_AtrTa.TIF,21,0.573,0.027,0.477,1.425,0.283,0.547
W006_G3_9_perp_AtrTa.TIF,18,0.411,0.023,0.342,1.11,0.277,0.599
W006_G4_1_para_AtrTa.TIF,16,0.402,0.025,0.335,1.282,0.312,0.619
W006_G4_2_para_AtrTa.TIF,9,0.221,0.025,0.184,1.164,0.239,0.593
W006_G4_3_para_AtrTa.TIF,9,0.253,0.028,0.21,1.444,0.228,0.529
W006_G4_4_para_AtrTa.TIF,17,0.481,0.028,0.4,1.517,0.195,0.468
W006_G4_6_perp_AtrTa.TIF,18,0.351,0.019,0.292,1.118,0.242,0.55
W006_G4_7_perp_AtrTa.TIF,15,0.387,0.026,0.322,1.294,0.236,0.57
W006_G4_8_perp_AtrTa.TIF,26,0.697,0.027,0.58,1.404,0.223,0.505
W006_G4_9_perp_AtrTa.TIF,24,0.712,0.03,0.593,1.507,0.228,0.547
W006_G5_1_para_AtrTa.TIF,16,0.294,0.018,0.245,0.961,0.306,0.611
W006_G5_2_para_AtrTa.TIF,19,0.481,0.025,0.4,1.399,0.247,0.533
W006_G5_3_para_AtrTa.TIF,15,0.399,0.027,0.332,1.307,0.27,0.554
W006_G5_4_para_AtrTa.TIF,14,0.395,0.028,0.329,1.463,0.275,0.585
W006_G5_6_perp_AtrTa.TIF,10,0.534,0.053,0.445,2.363,0.172,0.486
W006_G5_7_perp_AtrTa.TIF,17,0.675,0.04,0.562,1.777,0.229,0.52
W006_G5_8_perp_AtrTa.TIF,16,0.385,0.024,0.32,1.278,0.24,0.535
W006_G5_9_perp_AtrTa.TIF,22,0.573,0.026,0.477,1.229,0.305,0.584
