Slice,Count,Total Area,Average Size,%Area,Perim.,Circ.,Solidity
W030_G1_1_para_Atr.TIF,2,0.03,0.015,0.025,0.899,0.293,0.598
W030_G1_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W030_G2_1_para_Atr.TIF,1,0.013,0.013,0.011,0.866,0.215,0.551
W030_G2_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W030_G3_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W030_G3_6_perp_Atr.TIF,1,0.019,0.019,0.016,0.956,0.259,0.721
W030_G4_1_para_Atr.TIF,5,0.062,0.012,0.051,0.726,0.373,0.678
W030_G4_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W030_G5_1_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W030_G5_6_perp_Atr.TIF,2,0.034,0.017,0.029,1.232,0.145,0.418
W030_negative__Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W030_positive__Atr.TIF,13,0.468,0.036,0.39,1.813,0.209,0.449
