Slice,Count,Total Area,Average Size,%Area,Perim.,Circ.,Solidity
W038_G1_1_para_AtrTa.TIF,2,0.024,0.012,0.019,0.959,0.176,0.611
W038_G1_6_perp_AtrTa.TIF,0,0,NaN,0,NaN,NaN,NaN
W038_G2_1_para_AtrTa.TIF,1,0.06,0.06,0.047,2.833,0.094,0.417
W038_G2_6_perp_AtrTa.TIF,2,0.023,0.012,0.018,0.87,0.229,0.561
W038_G3_1_para_AtrTa.TIF,1,0.012,0.012,0.01,0.742,0.281,0.608
W038_G3_6_perp_AtrTa.TIF,2,0.021,0.01,0.016,0.651,0.292,0.704
W038_G4_1_para_AtrTa.TIF,0,0,NaN,0,NaN,NaN,NaN
W038_G4_6_perp_AtrTa.TIF,1,0.008,0.008,0.006,0.509,0.387,0.609
W038_G5_1_para_AtrTa.TIF,0,0,NaN,0,NaN,NaN,NaN
W038_G5_6_perp_AtrTa.TIF,3,0.025,0.008,0.019,0.628,0.392,0.702
