Slice,Count,Total Area,Average Size,%Area,Perim.,Circ.,Solidity
W025_G1_1_para_Atr.TIF,1,0.024,0.024,0.02,0.858,0.409,0.759
W025_G1_2_para_Atr.TIF,1,0.026,0.026,0.021,1.453,0.154,0.531
W025_G1_3_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W025_G1_6_perp_Atr.TIF,1,0.016,0.016,0.013,0.886,0.253,0.632
W025_G1_7_perp_Atr.TIF,3,0.041,0.014,0.034,0.876,0.312,0.56
W025_G1_8_perp_Atr.TIF,1,0.046,0.046,0.039,2.367,0.104,0.538
W025_G2_1_para_Atr.TIF,1,0.006,0.006,0.005,0.365,0.585,0.819
W025_G2_2_para_Atr.TIF,1,0.013,0.013,0.011,0.734,0.305,0.81
W025_G2_3_para_Atr.TIF,2,0.037,0.018,0.031,0.962,0.28,0.614
W025_G2_6_perp_Atr.TIF,3,0.045,0.015,0.038,0.899,0.247,0.607
W025_G2_7_perp_Atr.TIF,3,0.069,0.023,0.057,1.22,0.284,0.65
W025_G2_8_perp_Atr.TIF,1,0.013,0.013,0.011,1.034,0.155,0.336
W025_G3_1_para_Atr.TIF,3,0.054,0.018,0.045,0.895,0.375,0.699
W025_G3_2_para_Atr.TIF,2,0.022,0.011,0.018,0.536,0.478,0.776
W025_G3_3_para_Atr.TIF,2,0.038,0.019,0.032,1.126,0.267,0.589
W025_G3_6_perp_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W025_G3_7_perp_Atr.TIF,1,0.119,0.119,0.099,5.544,0.048,0.418
W025_G3_8_perp_Atr.TIF,4,0.075,0.019,0.062,1.105,0.268,0.614
W025_G4_1_para_Atr.TIF,3,0.039,0.013,0.032,0.702,0.373,0.705
W025_G4_2_para_Atr.TIF,1,0.019,0.019,0.015,0.85,0.323,0.712
W025_G4_3_para_Atr.TIF,1,0.04,0.04,0.033,2.095,0.114,0.341
W025_G4_6_perp_Atr.TIF,1,0.019,0.019,0.016,1.232,0.156,0.43
W025_G4_7_perp_Atr.TIF,2,0.029,0.015,0.024,0.661,0.531,0.722
W025_G4_8_perp_Atr.TIF,3,0.077,0.026,0.064,1.366,0.33,0.64
W025_G5_1_para_Atr.TIF,5,0.081,0.016,0.067,1.031,0.256,0.609
W025_G5_2_para_Atr.TIF,1,0.06,0.06,0.05,2.724,0.102,0.513
W025_G5_3_para_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W025_G5_6_perp_Atr.TIF,1,0.02,0.02,0.017,1.154,0.191,0.482
W025_G5_7_perp_Atr.TIF,1,0.007,0.007,0.006,0.453,0.456,0.693
W025_G5_8_perp_Atr.TIF,3,0.053,0.018,0.044,0.925,0.274,0.542
W025_negative__Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
W025_positive__Atr.TIF,11,0.422,0.038,0.352,2.027,0.166,0.383
